rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
family	strmgCAMI2_short_read_sample_80	0.04994888416587887	0.7357913625548517	0.4708642592788658	0.4444444444444444	1.0	0.6153846153846153	4.0	0.0	5.0	4.0	0.4444444444444444	0.9460907703770494	0.682460231326894	0.2365656430593606	0.04994888416587887	0.7357913625548517	0.4804473365615064	0.4444444444444444	0.6666666666666666	0.5333333333333333	4.0	2.0	5.0	6.0	0.36363636363636365	0.9970962112492598	0.5564899911921992	0.24022366828075323
family	strmgCAMI2_short_read_sample_81	0.04994888416587887	0.7357913625548517	0.946983091574754	0.6666666666666666	0.4	0.5	6.0	9.0	3.0	15.0	0.3333333333333333	1.6999665985186374	0.6277456000729713	0.4755246075625819	0.04994888416587887	0.7357913625548517	0.9555339078432364	0.6666666666666666	0.3157894736842105	0.42857142857142855	6.0	13.0	3.0	19.0	0.2727272727272727	1.7525137231121874	0.5951944446844395	0.4777669539216183
family	strmgCAMI2_short_read_sample_82	0.04994888416587887	0.7357913625548517	0.589659503125279	0.5555555555555556	0.4166666666666667	0.4761904761904762	5.0	7.0	4.0	12.0	0.3125	1.0321876791703026	0.4153828793763193	0.2963052687989397	0.04994888416587887	0.7357913625548517	0.5996189428765948	0.5555555555555556	0.2631578947368421	0.35714285714285715	5.0	14.0	4.0	19.0	0.21739130434782608	1.0973657871548912	0.3726909590992955	0.2998094714382974
family	strmgCAMI2_short_read_sample_83	0.04994888416587887	0.7357913625548517	0.5743381913897594	0.4444444444444444	0.8	0.5714285714285714	4.0	1.0	5.0	5.0	0.4	0.8768600969430815	0.5448238109520644	0.28807573609019893	0.04994888416587887	0.7357913625548517	0.5806326499764094	0.4444444444444444	0.5714285714285714	0.5	4.0	3.0	5.0	7.0	0.3333333333333333	0.9129183996137233	0.4691472522803381	0.29031632498820464
family	strmgCAMI2_short_read_sample_84	0.04994888416587887	0.7357913625548517	0.4454066521237961	0.4444444444444444	1.0	0.6153846153846153	4.0	0.0	5.0	4.0	0.4444444444444444	0.7450601021529034	0.5374472572701091	0.2234193673441734	0.04994888416587887	0.7357913625548517	0.4518164928711502	0.4444444444444444	0.8	0.5714285714285714	4.0	1.0	5.0	5.0	0.4	0.7774292906058684	0.4830439774033227	0.2259082464355751
family	strmgCAMI2_short_read_sample_85	0.04994888416587887	0.7357913625548517	0.41430452679535007	0.5555555555555556	1.0	0.7142857142857143	5.0	0.0	4.0	5.0	0.5555555555555556	0.8437772922381197	0.5242683086556585	0.20781643670400138	0.04994888416587887	0.7357913625548517	0.42069644956007607	0.5555555555555556	0.8333333333333334	0.6666666666666667	5.0	1.0	4.0	6.0	0.5	0.8760738892123865	0.488946147213513	0.21034822478003806
family	strmgCAMI2_short_read_sample_86	0.04994888416587887	0.7357913625548517	0.5681596820057223	0.5555555555555556	0.5555555555555556	0.5555555555555556	5.0	4.0	4.0	9.0	0.38461538461538464	1.0268810200030365	0.4673536927426709	0.28544610827743977	0.04994888416587887	0.7357913625548517	0.5777325382119148	0.5555555555555556	0.35714285714285715	0.43478260869565216	5.0	9.0	4.0	14.0	0.2777777777777778	1.0866748100009949	0.4117662764679002	0.2888662691059574
family	strmgCAMI2_short_read_sample_87	0.04994888416587887	0.7357913625548517	0.5864110975148443	0.6666666666666666	0.6	0.631578947368421	6.0	4.0	3.0	10.0	0.46153846153846156	1.0631654106226631	0.46172687118382744	0.29451776838261534	0.04994888416587887	0.7357913625548517	0.5953220683700112	0.6666666666666666	0.375	0.4800000000000001	6.0	10.0	3.0	16.0	0.3157894736842105	1.1211330045146333	0.40436325644755133	0.2976610341850056
family	strmgCAMI2_short_read_sample_88	0.04994888416587887	0.7357913625548517	0.5667840911559674	0.4444444444444444	1.0	0.6153846153846153	4.0	0.0	5.0	4.0	0.4444444444444444	0.88964525337537	0.6417433975975259	0.2847068520671936	0.04994888416587887	0.7357913625548517	0.5760203036296991	0.4444444444444444	0.5714285714285714	0.5	4.0	3.0	5.0	7.0	0.3333333333333333	0.9421088840247385	0.4841481938321288	0.28801015181484957
family	strmgCAMI2_short_read_sample_89	0.04994888416587887	0.7357913625548517	0.5934161576317222	0.3333333333333333	0.6	0.42857142857142855	3.0	2.0	6.0	5.0	0.2727272727272727	0.8040010933286014	0.4995539667091829	0.29758866058092426	0.04994888416587887	0.7357913625548517	0.591486604911062	0.4444444444444444	0.5714285714285714	0.5	4.0	3.0	5.0	7.0	0.3333333333333333	0.83814120503965	0.4307193759416615	0.295743302455531
family	strmgCAMI2_short_read_sample_9	0.04994888416587887	0.7357913625548517	0.6429272478651601	0.4444444444444444	0.8	0.5714285714285714	4.0	1.0	5.0	5.0	0.4	0.8047786747960767	0.5000371052393915	0.3228505581723639	0.04994888416587887	0.7357913625548517	0.6472798538950149	0.5555555555555556	0.625	0.5882352941176471	5.0	3.0	4.0	8.0	0.4166666666666667	0.8544898058547795	0.4109227351322879	0.32363992694750743
family	strmgCAMI2_short_read_sample_90	0.04994888416587887	0.7357913625548517	0.5615475657070235	0.4444444444444444	0.8	0.5714285714285714	4.0	1.0	5.0	5.0	0.4	0.9768471434001613	0.6069492559192831	0.28182170325656297	0.04994888416587887	0.7357913625548517	0.5689843272547828	0.4444444444444444	0.5	0.47058823529411764	4.0	4.0	5.0	8.0	0.3076923076923077	1.02098316066972	0.4909891142431149	0.28449216362739144
family	strmgCAMI2_short_read_sample_91	0.04994888416587887	0.7357913625548517	0.5846093584658119	0.4444444444444444	1.0	0.6153846153846153	4.0	0.0	5.0	4.0	0.4444444444444444	0.9233778106307187	0.6660762941319232	0.29366879985929506	0.04994888416587887	0.7357913625548517	0.5938995563148357	0.4444444444444444	0.5714285714285714	0.5	4.0	3.0	5.0	7.0	0.3333333333333333	0.9761001021861123	0.5016162245003875	0.29694977815741785
family	strmgCAMI2_short_read_sample_92	0.04994888416587887	0.7357913625548517	0.566663552023591	0.4444444444444444	1.0	0.6153846153846153	4.0	0.0	5.0	4.0	0.4444444444444444	0.6857492610494029	0.4946635291046224	0.2843435444843877	0.04994888416587887	0.7357913625548517	0.5737800735147116	0.4444444444444444	0.8	0.5714285714285714	4.0	1.0	5.0	5.0	0.4	0.7209428525936362	0.44794698013748685	0.2868900367573558
family	strmgCAMI2_short_read_sample_93	0.04994888416587887	0.7357913625548517	0.5596972133451245	0.6666666666666666	0.6666666666666666	0.6666666666666666	6.0	3.0	3.0	9.0	0.5	1.1487473134222146	0.5228174330795469	0.2811126809152232	0.04994888416587887	0.7357913625548517	0.5611997348010229	0.8888888888888888	0.5714285714285714	0.6956521739130435	8.0	6.0	1.0	14.0	0.5333333333333333	1.2055262483033438	0.45680184161785314	0.28059986740051135
family	strmgCAMI2_short_read_sample_94	0.04994888416587887	0.7357913625548517	0.5777695152517544	0.4444444444444444	0.8	0.5714285714285714	4.0	1.0	5.0	5.0	0.4	0.680882037253194	0.4230557960595285	0.2898775790333968	0.04994888416587887	0.7357913625548517	0.584619451082115	0.4444444444444444	0.5714285714285714	0.5	4.0	3.0	5.0	7.0	0.3333333333333333	0.7192891894128612	0.369641522123751	0.2923097255410575
family	strmgCAMI2_short_read_sample_95	0.04994888416587887	0.7357913625548517	0.5909627544922643	0.5555555555555556	0.5555555555555556	0.5555555555555556	5.0	4.0	4.0	9.0	0.38461538461538464	1.0526748747467032	0.479092981939471	0.2967522503064714	0.04994888416587887	0.7357913625548517	0.5995279671167806	0.5555555555555556	0.35714285714285715	0.43478260869565216	5.0	9.0	4.0	14.0	0.2777777777777778	1.1071732453775511	0.4195336088204507	0.2997639835583902
family	strmgCAMI2_short_read_sample_96	0.04994888416587887	0.7357913625548517	0.6040729977825637	0.4444444444444444	1.0	0.6153846153846153	4.0	0.0	5.0	4.0	0.4444444444444444	0.5115053019960816	0.36897308128907924	0.3034929788637942	0.04994888416587887	0.7357913625548517	0.6085141289066159	0.5555555555555556	0.8333333333333334	0.6666666666666667	5.0	1.0	4.0	6.0	0.5	0.5616851572090453	0.31348245501447614	0.3042570644533079
family	strmgCAMI2_short_read_sample_97	0.04994888416587887	0.7357913625548517	0.5607646188020687	0.4444444444444444	0.8	0.5714285714285714	4.0	1.0	5.0	5.0	0.4	0.8045284744327832	0.4998816470130377	0.28159544611173576	0.04994888416587887	0.7357913625548517	0.5662364467639498	0.5555555555555556	0.5555555555555556	0.5555555555555556	5.0	4.0	4.0	9.0	0.38461538461538464	0.85657029464188	0.3898419412731735	0.2831182233819749
family	strmgCAMI2_short_read_sample_98	0.04994888416587887	0.7357913625548517	0.6160993789854051	0.4444444444444444	0.8	0.5714285714285714	4.0	1.0	5.0	5.0	0.4	0.6824805267929173	0.42404899345308666	0.3093810855930051	0.04994888416587887	0.7357913625548517	0.6247062147766145	0.4444444444444444	0.5	0.47058823529411764	4.0	4.0	5.0	8.0	0.3076923076923077	0.7322395046910032	0.3521327673869004	0.31235310738830724
family	strmgCAMI2_short_read_sample_99	0.04994888416587887	0.7357913625548517	0.5698880145438422	0.4444444444444444	0.8	0.5714285714285714	4.0	1.0	5.0	5.0	0.4	0.702376140179714	0.43641083309479534	0.2860457541278677	0.04994888416587887	0.7357913625548517	0.5775913056435877	0.4444444444444444	0.4444444444444444	0.4444444444444444	4.0	5.0	5.0	9.0	0.2857142857142857	0.7504848886266814	0.3415603923093393	0.28879565282179376
family	strmgCAMI2_short_read_sample_8	0.04994888416587887	0.7357913625548517	0.4948655467403944	0.4444444444444444	0.8	0.5714285714285714	4.0	1.0	5.0	5.0	0.4	0.6799680218299854	0.4224878863463627	0.248638894590652	0.04994888416587887	0.7357913625548517	0.5045673371416146	0.4444444444444444	0.36363636363636365	0.39999999999999997	4.0	7.0	5.0	11.0	0.25	0.7419381729526721	0.3094122505553889	0.2522836685708072
family	strmgCAMI2_short_read_sample_79	0.04994888416587887	0.7357913625548517	0.5464977785684713	0.6666666666666666	0.375	0.4800000000000001	6.0	10.0	3.0	16.0	0.3157894736842105	1.3318760248750565	0.48037273404153746	0.2744426029748668	0.04994888416587887	0.7357913625548517	0.5551969650482063	0.6666666666666666	0.2608695652173913	0.37500000000000006	6.0	17.0	3.0	23.0	0.23076923076923078	1.3900358179828343	0.4433227179693333	0.27759848252410313
family	strmgCAMI2_short_read_sample_78	0.04994888416587887	0.7357913625548517	0.5783101163929232	0.4444444444444444	1.0	0.6153846153846153	4.0	0.0	5.0	4.0	0.4444444444444444	0.6484260420408584	0.4677405176178025	0.2905609207668759	0.04994888416587887	0.7357913625548517	0.5879870032000263	0.4444444444444444	0.6666666666666666	0.5333333333333333	4.0	2.0	5.0	6.0	0.36363636363636365	0.7000069932495251	0.39068134159274714	0.29399350160001314
family	strmgCAMI2_short_read_sample_77	0.04994888416587887	0.7357913625548517	0.5837210848094554	0.4444444444444444	0.8	0.5714285714285714	4.0	1.0	5.0	5.0	0.4	0.48463776468351255	0.3011223738047468	0.2928635338423514	0.04994888416587887	0.7357913625548517	0.5905706329554095	0.4444444444444444	0.5	0.47058823529411764	4.0	4.0	5.0	8.0	0.3076923076923077	0.5262562546251259	0.2530757629281563	0.29528531647770473
family	strmgCAMI2_short_read_sample_56	0.04994888416587887	0.7357913625548517	0.614717669843076	0.4444444444444444	0.8	0.5714285714285714	4.0	1.0	5.0	5.0	0.4	0.8303668907355741	0.5159359577156563	0.30865841485833295	0.04994888416587887	0.7357913625548517	0.6191876096277023	0.5555555555555556	0.625	0.5882352941176471	5.0	3.0	4.0	8.0	0.4166666666666667	0.8792126021655973	0.4228118870104628	0.30959380481385107
family	strmgCAMI2_short_read_sample_57	0.04994888416587887	0.7357913625548517	0.4502963197904362	0.6666666666666666	0.42857142857142855	0.5217391304347826	6.0	8.0	3.0	14.0	0.35294117647058826	1.185268034929022	0.4491255349507013	0.22620202374929266	0.04994888416587887	0.7357913625548517	0.4596142192203949	0.6666666666666666	0.3157894736842105	0.42857142857142855	6.0	13.0	3.0	19.0	0.2727272727272727	1.2438186307549823	0.4224297530211011	0.2298071096101975
family	strmgCAMI2_short_read_sample_58	0.04994888416587887	0.7357913625548517	0.4971256421625085	0.4444444444444444	0.5714285714285714	0.5	4.0	3.0	5.0	7.0	0.3333333333333333	1.205652800992562	0.6195829759035245	0.24948478214538755	0.04994888416587887	0.7357913625548517	0.49989412676796263	0.5555555555555556	0.45454545454545453	0.5	5.0	6.0	4.0	11.0	0.3333333333333333	1.2520371522870921	0.5221400477702893	0.2499470633839813
family	strmgCAMI2_short_read_sample_59	0.04994888416587887	0.7357913625548517	0.6020416218221104	0.4444444444444444	1.0	0.6153846153846153	4.0	0.0	5.0	4.0	0.4444444444444444	0.8104408627148949	0.5846095067862761	0.30196108366402524	0.04994888416587887	0.7357913625548517	0.6082693962197959	0.4444444444444444	0.8	0.5714285714285714	4.0	1.0	5.0	5.0	0.4	0.842070086302408	0.5232075619673133	0.3041346981098979
family	strmgCAMI2_short_read_sample_6	0.04994888416587887	0.7357913625548517	0.5498071286813688	0.5555555555555556	0.45454545454545453	0.5	5.0	6.0	4.0	11.0	0.3333333333333333	1.362391297424301	0.5681613008204379	0.2761978618043913	0.04994888416587887	0.7357913625548517	0.5591793769330482	0.5555555555555556	0.2777777777777778	0.3703703703703704	5.0	13.0	4.0	18.0	0.22727272727272727	1.4243214528194146	0.4927814039589653	0.27958968846652416
family	strmgCAMI2_short_read_sample_60	0.04994888416587887	0.7357913625548517	0.549849113285045	0.4444444444444444	1.0	0.6153846153846153	4.0	0.0	5.0	4.0	0.4444444444444444	0.6779285988660746	0.4890221138304446	0.2758119652231055	0.04994888416587887	0.7357913625548517	0.5562839942363857	0.4444444444444444	0.8	0.5714285714285714	4.0	1.0	5.0	5.0	0.4	0.7103991493167943	0.4413958089519543	0.2781419971181928
family	strmgCAMI2_short_read_sample_61	0.04994888416587887	0.7357913625548517	0.5803341531897916	0.3333333333333333	1.0	0.5	3.0	0.0	6.0	3.0	0.3333333333333333	0.5112211785039287	0.46533357015667637	0.2914729730827955	0.04994888416587887	0.7357913625548517	0.589294822675458	0.3333333333333333	0.6	0.42857142857142855	3.0	2.0	6.0	5.0	0.2727272727272727	0.558688326495546	0.3471325747823291	0.294647411337729
family	strmgCAMI2_short_read_sample_62	0.04994888416587887	0.7357913625548517	0.5865279508636042	0.5555555555555556	0.625	0.5882352941176471	5.0	3.0	4.0	8.0	0.4166666666666667	0.8915458491943644	0.4287429251192831	0.2947325998338673	0.04994888416587887	0.7357913625548517	0.5932041625774126	0.6666666666666666	0.42857142857142855	0.5217391304347826	6.0	8.0	3.0	14.0	0.35294117647058826	0.9553159588861583	0.3619913626603297	0.2966020812887063
family	strmgCAMI2_short_read_sample_63	0.04994888416587887	0.7357913625548517	0.8498307149391754	0.6666666666666666	0.6	0.631578947368421	6.0	4.0	3.0	10.0	0.46153846153846156	1.0835256194188647	0.47056919751441584	0.42699358013108185	0.04994888416587887	0.7357913625548517	0.8595649252795563	0.6666666666666666	0.42857142857142855	0.5217391304347826	6.0	8.0	3.0	14.0	0.35294117647058826	1.1418878620760062	0.43268778183097645	0.4297824626397782
family	strmgCAMI2_short_read_sample_64	0.04994888416587887	0.7357913625548517	0.616775634745866	0.4444444444444444	1.0	0.6153846153846153	4.0	0.0	5.0	4.0	0.4444444444444444	0.9112809060317516	0.6573502219944047	0.3095761865965623	0.04994888416587887	0.7357913625548517	0.6244530290357433	0.4444444444444444	0.6666666666666666	0.5333333333333333	4.0	2.0	5.0	6.0	0.36363636363636365	0.9534644575839762	0.5321386458165381	0.31222651451787165
family	strmgCAMI2_short_read_sample_54	0.04994888416587887	0.7357913625548517	0.5807679790721609	0.5555555555555556	0.5	0.5263157894736842	5.0	5.0	4.0	10.0	0.35714285714285715	0.9903849673197214	0.43011872626688735	0.29170764351071554	0.04994888416587887	0.7357913625548517	0.5864161987629495	0.6666666666666666	0.375	0.4800000000000001	6.0	10.0	3.0	16.0	0.3157894736842105	1.049271396109909	0.3784446599286012	0.29320809938147485
family	strmgCAMI2_short_read_sample_65	0.04994888416587887	0.7357913625548517	0.5019982558276065	0.5555555555555556	0.38461538461538464	0.4545454545454546	5.0	8.0	4.0	13.0	0.29411764705882354	1.3364267629351632	0.5210343662526693	0.2522033453144546	0.04994888416587887	0.7357913625548517	0.511547830986096	0.5555555555555556	0.2631578947368421	0.35714285714285715	5.0	14.0	4.0	19.0	0.21739130434782608	1.3979463631352484	0.4747751177818607	0.255773915493048
family	strmgCAMI2_short_read_sample_67	0.04994888416587887	0.7357913625548517	0.5543553397441217	0.4444444444444444	0.5714285714285714	0.5	4.0	3.0	5.0	7.0	0.3333333333333333	1.1136459405222983	0.5723008028212111	0.2784282537030786	0.04994888416587887	0.7357913625548517	0.559942747210858	0.5555555555555556	0.38461538461538464	0.4545454545454546	5.0	8.0	4.0	13.0	0.29411764705882354	1.1720286903372454	0.4569402849720088	0.27997137360542895
family	strmgCAMI2_short_read_sample_68	0.04994888416587887	0.7357913625548517	0.5845419694185021	0.5555555555555556	0.625	0.5882352941176471	5.0	3.0	4.0	8.0	0.4166666666666667	0.9951018115188186	0.4785428162192746	0.29367437272942454	0.04994888416587887	0.7357913625548517	0.5903741242091229	0.6666666666666666	0.46153846153846156	0.5454545454545455	6.0	7.0	3.0	13.0	0.375	1.0549150477567646	0.4112810433032434	0.29518706210456147
family	strmgCAMI2_short_read_sample_69	0.04994888416587887	0.7357913625548517	0.4874522106777613	0.5555555555555556	1.0	0.7142857142857143	5.0	0.0	4.0	5.0	0.5555555555555556	0.924840289204968	0.5746355805712613	0.2445171347308694	0.04994888416587887	0.7357913625548517	0.4939223453197317	0.5555555555555556	0.8333333333333334	0.6666666666666667	5.0	1.0	4.0	6.0	0.5	0.9574533804680448	0.5343649060666302	0.24696117265986584
family	strmgCAMI2_short_read_sample_7	0.04994888416587887	0.7357913625548517	0.5807584923036772	0.4444444444444444	1.0	0.6153846153846153	4.0	0.0	5.0	4.0	0.4444444444444444	0.7694953100684808	0.5550735339115562	0.29120156597481295	0.04994888416587887	0.7357913625548517	0.5864062629138498	0.4444444444444444	0.8	0.5714285714285714	4.0	1.0	5.0	5.0	0.4	0.7987309629704241	0.49627945060796425	0.29320313145692495
family	strmgCAMI2_short_read_sample_70	0.04994888416587887	0.7357913625548517	0.6132303813406447	0.4444444444444444	1.0	0.6153846153846153	4.0	0.0	5.0	4.0	0.4444444444444444	0.6962524812766505	0.5022400009722298	0.307493582438825	0.04994888416587887	0.7357913625548517	0.6189436177700747	0.4444444444444444	0.8	0.5714285714285714	4.0	1.0	5.0	5.0	0.4	0.7257611738415921	0.45094077145477274	0.3094718088850373
family	strmgCAMI2_short_read_sample_71	0.04994888416587887	0.7357913625548517	0.5717103739928462	0.6666666666666666	0.4	0.5	6.0	9.0	3.0	15.0	0.3333333333333333	1.185160722397923	0.43764355694571244	0.28724097468104687	0.04994888416587887	0.7357913625548517	0.5813593294467992	0.6666666666666666	0.2608695652173913	0.37500000000000006	6.0	17.0	3.0	23.0	0.23076923076923078	1.2499732147088476	0.3986526935239265	0.2906796647233995
family	strmgCAMI2_short_read_sample_72	0.04994888416587887	0.7357913625548517	0.5962801288573616	0.4444444444444444	0.4444444444444444	0.4444444444444444	4.0	5.0	5.0	9.0	0.2857142857142857	0.985118134185536	0.4483465842985576	0.299634653438728	0.04994888416587887	0.7357913625548517	0.6023711430683809	0.5555555555555556	0.3333333333333333	0.4166666666666667	5.0	10.0	4.0	15.0	0.2631578947368421	1.048889038065587	0.3873225975052738	0.3011855715341904
family	strmgCAMI2_short_read_sample_73	0.04994888416587887	0.7357913625548517	0.5910453132031116	0.5555555555555556	0.35714285714285715	0.43478260869565216	5.0	9.0	4.0	14.0	0.2777777777777778	1.1363784975989017	0.4306001559142224	0.29687563525827876	0.04994888416587887	0.7357913625548517	0.600160097281272	0.5555555555555556	0.22727272727272727	0.3225806451612903	5.0	17.0	4.0	22.0	0.19230769230769232	1.198128919852249	0.3876132204365298	0.300080048640636
family	strmgCAMI2_short_read_sample_74	0.04994888416587887	0.7357913625548517	0.5848160443928301	0.4444444444444444	1.0	0.6153846153846153	4.0	0.0	5.0	4.0	0.4444444444444444	0.6925101482347493	0.4995404783117769	0.2933153589752869	0.04994888416587887	0.7357913625548517	0.5910028106231544	0.4444444444444444	0.8	0.5714285714285714	4.0	1.0	5.0	5.0	0.4	0.7239719750124916	0.4498290797173794	0.29550140531157715
family	strmgCAMI2_short_read_sample_75	0.04994888416587887	0.7357913625548517	0.608995362528844	0.4444444444444444	1.0	0.6153846153846153	4.0	0.0	5.0	4.0	0.4444444444444444	0.7843369600623964	0.5657795213339721	0.3057369621235989	0.04994888416587887	0.7357913625548517	0.6171022060754602	0.4444444444444444	0.6666666666666666	0.5333333333333333	4.0	2.0	5.0	6.0	0.36363636363636365	0.8283214048670402	0.4622949782561532	0.30855110303773015
family	strmgCAMI2_short_read_sample_66	0.04994888416587887	0.7357913625548517	0.5774023907441289	0.4444444444444444	0.8	0.5714285714285714	4.0	1.0	5.0	5.0	0.4	1.0314285020294192	0.6408625608113676	0.2899196282123233	0.04994888416587887	0.7357913625548517	0.581708561001619	0.5555555555555556	0.5555555555555556	0.5555555555555556	5.0	4.0	4.0	9.0	0.38461538461538464	1.0831807094043908	0.4929767856126809	0.29085428050080947
family	strmgCAMI2_short_read_sample_76	0.04994888416587887	0.7357913625548517	0.5069775008517867	0.4444444444444444	1.0	0.6153846153846153	4.0	0.0	5.0	4.0	0.4444444444444444	1.0271651933676986	0.740943065322666	0.25450955862003444	0.04994888416587887	0.7357913625548517	0.514999267890133	0.4444444444444444	0.5714285714285714	0.5	4.0	3.0	5.0	7.0	0.3333333333333333	1.0746675977083129	0.5522698970607841	0.2574996339450664
genus	strmgCAMI2_short_read_sample_1	0.04994888416587887	0.7357913625548517	0.8829185553796605	0.75	0.16071428571428573	0.26470588235294124	9.0	47.0	3.0	56.0	0.15254237288135594	2.7136377667571905	0.6741368146795639	0.4435040905315208	0.04994888416587887	0.7357913625548517	0.8921397232802317	0.75	0.14285714285714285	0.24	9.0	54.0	3.0	63.0	0.13636363636363635	2.774792216290872	0.6697325574801136	0.4460698616401158
genus	strmgCAMI2_short_read_sample_54	0.04994888416587887	0.7357913625548517	0.7270973885062263	0.8333333333333334	0.17857142857142858	0.29411764705882354	10.0	46.0	2.0	56.0	0.1724137931034483	2.606265310815288	0.647462758797929	0.36529789265171747	0.04994888416587887	0.7357913625548517	0.7366742211887635	0.8333333333333334	0.15873015873015872	0.26666666666666666	10.0	53.0	2.0	63.0	0.15384615384615385	2.6694111268810095	0.6442974470216989	0.36833711059438173
genus	strmgCAMI2_short_read_sample_75	0.04994888416587887	0.7357913625548517	0.7879267366369156	0.5833333333333334	0.3181818181818182	0.4117647058823529	7.0	15.0	5.0	22.0	0.25925925925925924	2.2348271858412927	0.7230011297364184	0.3958070866907843	0.04994888416587887	0.7357913625548517	0.7972429840428994	0.5833333333333334	0.2692307692307692	0.3684210526315789	7.0	19.0	5.0	26.0	0.22580645161290322	2.291300493076593	0.7032635363432209	0.3986214920214497
genus	strmgCAMI2_short_read_sample_74	0.04994888416587887	0.7357913625548517	0.7889089234805643	0.5833333333333334	0.3181818181818182	0.4117647058823529	7.0	15.0	5.0	22.0	0.25925925925925924	2.1844102435765893	0.7066904698132823	0.3958722161914587	0.04994888416587887	0.7357913625548517	0.796071610798286	0.5833333333333334	0.28	0.3783783783783784	7.0	18.0	5.0	25.0	0.23333333333333334	2.2276535119177905	0.6920594745244649	0.3980358053991431
genus	strmgCAMI2_short_read_sample_73	0.04994888416587887	0.7357913625548517	0.6847126489420299	0.75	0.1267605633802817	0.21686746987951805	9.0	62.0	3.0	71.0	0.12162162162162163	2.655023718635663	0.6228531804453702	0.3439824573712563	0.04994888416587887	0.7357913625548517	0.6941673921441605	0.75	0.1125	0.1956521739130435	9.0	71.0	3.0	80.0	0.10843373493975904	2.719858820028327	0.6206851410958492	0.34708369607207984
genus	strmgCAMI2_short_read_sample_72	0.04994888416587887	0.7357913625548517	0.7583132428719072	0.75	0.19148936170212766	0.3050847457627119	9.0	38.0	3.0	47.0	0.18	2.433859413712178	0.6321470409682916	0.3808183742564248	0.04994888416587887	0.7357913625548517	0.7670405151508038	0.75	0.16981132075471697	0.27692307692307694	9.0	44.0	3.0	53.0	0.16071428571428573	2.4908712872662035	0.6273773670807199	0.3835202575754018
genus	strmgCAMI2_short_read_sample_71	0.04994888416587887	0.7357913625548517	0.6669393151798646	0.75	0.14285714285714285	0.24	9.0	54.0	3.0	63.0	0.13636363636363635	2.475159869656445	0.5974123539574558	0.3351449898468989	0.04994888416587887	0.7357913625548517	0.676936971762658	0.75	0.125	0.21428571428571427	9.0	63.0	3.0	72.0	0.12	2.543166274264615	0.5946609352917474	0.33846848588132894
genus	strmgCAMI2_short_read_sample_70	0.04994888416587887	0.7357913625548517	0.8034483141887346	0.5833333333333334	0.35	0.4375	7.0	13.0	5.0	20.0	0.28	2.136695821556043	0.7132465876268613	0.4034086421364546	0.04994888416587887	0.7357913625548517	0.8117995732652196	0.5833333333333334	0.30434782608695654	0.4	7.0	16.0	5.0	23.0	0.25	2.1858291510207875	0.6971242810515135	0.4058997866326099
genus	strmgCAMI2_short_read_sample_7	0.04994888416587887	0.7357913625548517	0.7810276216463989	0.5833333333333334	0.3181818181818182	0.4117647058823529	7.0	15.0	5.0	22.0	0.25925925925925924	2.2424908717951975	0.725480450570585	0.39237223658160214	0.04994888416587887	0.7357913625548517	0.7905003905384766	0.5833333333333334	0.2692307692307692	0.3684210526315789	7.0	19.0	5.0	26.0	0.22580645161290322	2.2997517974711954	0.70585747556386	0.3952501952692385
genus	strmgCAMI2_short_read_sample_69	0.04994888416587887	0.7357913625548517	1.0261633002991557	0.5833333333333334	0.2916666666666667	0.38888888888888895	7.0	17.0	5.0	24.0	0.2413793103448276	2.477755951534552	0.7796456837432731	0.5156134767071895	0.04994888416587887	0.7357913625548517	1.0359839379356286	0.5833333333333334	0.25	0.35000000000000003	7.0	21.0	5.0	28.0	0.21212121212121213	2.536763119733914	0.761286743351936	0.5179919689678144
genus	strmgCAMI2_short_read_sample_68	0.04994888416587887	0.7357913625548517	0.7267792094319319	0.75	0.25	0.375	9.0	27.0	3.0	36.0	0.23076923076923078	2.3717151633258897	0.661839717902453	0.3650232609506595	0.04994888416587887	0.7357913625548517	0.7320048919294111	0.8333333333333334	0.24390243902439024	0.37735849056603776	10.0	31.0	2.0	41.0	0.23255813953488372	2.428331758960572	0.653907266465317	0.36600244596470555
genus	strmgCAMI2_short_read_sample_67	0.04994888416587887	0.7357913625548517	0.7030305420962232	0.75	0.18	0.2903225806451613	9.0	41.0	3.0	50.0	0.16981132075471697	2.568219815807152	0.6564940472598465	0.3531374243746824	0.04994888416587887	0.7357913625548517	0.7122176359277151	0.75	0.15789473684210525	0.2608695652173913	9.0	48.0	3.0	57.0	0.15	2.6291811898136426	0.6502962776481997	0.35610881796385757
