	Accuracy (bp)	Accuracy (bp) (unfiltered)	Accuracy (seq)	Accuracy (seq) (unfiltered)	Adjusted Rand index (bp)	Adjusted Rand index (bp) (unfiltered)	Adjusted Rand index (seq)	Adjusted Rand index (seq) (unfiltered)	Average completeness (bp)	Average completeness (bp) (unfiltered)	Average completeness (seq)	Average completeness (seq) (unfiltered)	Average purity (bp)	Average purity (bp) (unfiltered)	Average purity (seq)	Average purity (seq) (unfiltered)	CAMI 1 F1 score (bp)	CAMI 1 F1 score (bp) (unfiltered)	CAMI 1 F1 score (seq)	CAMI 1 F1 score (seq) (unfiltered)	CAMI 1 average completeness (bp)	CAMI 1 average completeness (bp) (unfiltered)	CAMI 1 average completeness (seq)	CAMI 1 average completeness (seq) (unfiltered)	CAMI 1 std error of av. completeness (bp)	CAMI 1 std error of av. completeness (bp) (unfiltered)	CAMI 1 std error of av. completeness (seq)	CAMI 1 std error of av. completeness (seq) (unfiltered)	Completeness (bp)	Completeness (bp) (unfiltered)	Completeness (seq)	Completeness (seq) (unfiltered)	F1 score (bp)	F1 score (bp) (unfiltered)	F1 score (seq)	F1 score (seq) (unfiltered)	F1 score for sample (bp)	F1 score for sample (bp) (unfiltered)	F1 score for sample (seq)	F1 score for sample (seq) (unfiltered)	Misclassification rate (bp)	Misclassification rate (bp) (unfiltered)	Misclassification rate (seq)	Misclassification rate (seq) (unfiltered)	Percentage of binned bp	Percentage of binned bp (unfiltered)	Percentage of binned sequences	Percentage of binned sequences (unfiltered)	Purity (bp)	Purity (bp) (unfiltered)	Purity (seq)	Purity (seq) (unfiltered)	Rand index (bp)	Rand index (bp) (unfiltered)	Rand index (seq)	Rand index (seq) (unfiltered)	Sample	Std error of av. completeness (bp)	Std error of av. completeness (bp) (unfiltered)	Std error of av. completeness (seq)	Std error of av. completeness (seq) (unfiltered)	Std error of av. purity (bp)	Std error of av. purity (bp) (unfiltered)	Std error of av. purity (seq)	Std error of av. purity (seq) (unfiltered)	Tool	UniFrac (bp)	UniFrac (bp) (unfiltered)	UniFrac (seq)	UniFrac (seq) (unfiltered)	avg_precision_bp_var	avg_precision_bp_var (unfiltered)	avg_recall_bp_var	avg_recall_bp_var (unfiltered)	avg_recall_bp_var_cami1	avg_recall_bp_var_cami1 (unfiltered)	binning type	rank
283	0.8163577014071781	0.8239838932001454	0.8163577014071781	0.8239838932001454	0.9999378815483188	0.9999179060265666	0.999678373839698	0.9995241702989028	0.0756513711419948	0.6284554759494251	0.0756513711419948	0.6284554759494251	0.9977279673198972	0.4484283516373443	0.9977279673198972	0.4484283516373443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8163577014071781	0.8239838932001454	0.8163577014071781	0.8239838932001454	0.14063898204454833	0.5233939742395398	0.14063898204454833	0.5233939742395398	0.8988071828331572	0.903305415345566	0.8988071828331572	0.903305415345566	0.0002180847562461841	0.0004743870285949248	0.0002180847562461841	0.0004743870285949248	0.8165357754127253	0.8243749659907098	0.8165357754127253	0.8243749659907098	0.9997819152437538	0.9995256129714052	0.9997819152437538	0.9995256129714052	1.0011066204073973	1.0019497317163395	0.9998602670916128	0.9997953720990712	rhimgCAMI2_short_read_sample_8	0.027820344709228933	0.06872026102322694	0.027820344709228933	0.06872026102322694	0.0017491393938106775	0.059925924686765775	0.0017491393938106775	0.059925924686765775	Ganon 0.3.1	1.0135070613996402	0.9779174076090676	1.0135070613996402	0.9779174076090676	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
284	0.8121967057536753	0.8189726601402121	0.8121967057536753	0.8189726601402121	0.9999209940753994	0.9998855260895432	0.99964771889923	0.9994456300671848	0.06404965175698259	0.5855012655803801	0.06404965175698259	0.5855012655803801	0.998460267417728	0.3290280574952512	0.998460267417728	0.3290280574952512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8121967057536753	0.8189726601402121	0.8121967057536753	0.8189726601402121	0.12037729016395865	0.4213016230623189	0.12037729016395865	0.4213016230623189	0.8962277340713132	0.9001691560737121	0.8962277340713132	0.9001691560737121	0.00034671260409413485	0.0007620683726736742	0.00034671260409413485	0.0007620683726736742	0.8124784022562919	0.8195972492822203	0.8124784022562919	0.8195972492822203	0.999653287395906	0.9992379316273264	0.999653287395906	0.9992379316273264	1.0010320241945436	1.001863603336024	0.999850968459502	0.999767770410496	rhimgCAMI2_short_read_sample_8	0.01811392347695632	0.0566174664280505	0.01811392347695632	0.0566174664280505	0.0007469384615781822	0.040679100002684286	0.0007469384615781822	0.040679100002684286	Ganon 0.3.1	1.0135070613996402	0.9779174076090676	1.0135070613996402	0.9779174076090676	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
285	0.8183702097045275	0.8254497370536238	0.8183702097045275	0.8254497370536238	0.9999245025213346	0.9998255641253256	0.9996897556527136	0.9992262444664024	0.038856896302752915	0.5161470966639538	0.038856896302752915	0.5161470966639538	0.989501786475632	0.1758251474521135	0.989501786475632	0.1758251474521135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8183702097045275	0.8254497370536238	0.8183702097045275	0.8254497370536238	0.0747773494839218	0.2622984957838795	0.0747773494839218	0.2622984957838795	0.8997454874177956	0.9035540336097456	0.8997454874177956	0.9035540336097456	0.0009091362007679348	0.0020164718467986513	0.0009091362007679348	0.0020164718467986513	0.8191148967097145	0.8271175964007577	0.8191148967097145	0.8271175964007577	0.999090863799232	0.9979835281532012	0.999090863799232	0.9979835281532012	1.0008002080009897	1.0022860627323882	0.9998684580919064	0.9996754662945398	rhimgCAMI2_short_read_sample_8	0.00901336898965591	0.04619826114999862	0.00901336898965591	0.04619826114999862	0.007226701438438019	0.019994487802001373	0.007226701438438019	0.019994487802001373	Ganon 0.3.1	1.0135070613996402	0.9779174076090676	1.0135070613996402	0.9779174076090676	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
286	0.7266787616247886	0.7278292969585772	0.7266787616247886	0.7278292969585772	0.9969764793696344	0.9956722663632016	0.9947979378993074	0.9925467407232692	0.012041262299319644	0.42493871196548105	0.012041262299319644	0.42493871196548105	0.4577850037352418	0.028432999874085964	0.4577850037352418	0.028432999874085964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7266787616247886	0.7278292969585772	0.7266787616247886	0.7278292969585772	0.02346530922247575	0.05329967454204239	0.02346530922247575	0.05329967454204239	0.8135158215272452	0.8112022764735437	0.8135158215272452	0.8112022764735437	0.07607667934383078	0.08385290578116278	0.07607667934383078	0.08385290578116278	0.7865141461184271	0.794445893624941	0.7865141461184271	0.794445893624941	0.9239233206561692	0.9161470942188372	0.9239233206561692	0.9161470942188372	1.0024352014889195	1.0036091179077544	0.9981031957665926	0.9973163803686574	rhimgCAMI2_short_read_sample_8	0.002004485519607314	0.040122860114566686	0.002004485519607314	0.040122860114566686	0.05286189067613964	0.0032353755761870434	0.05286189067613964	0.0032353755761870434	Ganon 0.3.1	1.0135070613996402	0.9779174076090676	1.0135070613996402	0.9779174076090676	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
287	0.9575490256351672	0.9660201519352494	0.9575490256351672	0.9660201519352494	1.0	0.9999125416698172	1.0	0.9999125416642604	0.037638447520161385	0.7472011126900159	0.037638447520161385	0.7472011126900159	1.0	0.2228897523245648	1.0	0.2228897523245648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9575490256351672	0.9660201519352494	0.9575490256351672	0.9660201519352494	0.07254636257959217	0.3433564358769911	0.07254636257959217	0.3433564358769911	0.9783142216062464	0.9826092124339784	0.9783142216062464	0.9826092124339784	0.0	0.00022201795367138286	0.0	0.00022201795367138286	0.9575490256351672	0.9662346733801996	0.9575490256351672	0.9662346733801996	1.0	0.9997779820463286	1.0	0.9997779820463286	1.0	0.9999565564739205	1.0	0.9999565564706748	rhimgCAMI2_short_read_sample_8	0.014173305686296059	0.05911902645532133	0.014173305686296059	0.05911902645532133	0.0	0.03239978462694658	0.0	0.03239978462694658	Ganon 0.3.1	1.0135070613996402	0.9779174076090676	1.0135070613996402	0.9779174076090676	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	strain
288	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0000000000000004	1.0000000000000004	1.0	1.0	rhimgCAMI2_short_read_sample_9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
289	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	rhimgCAMI2_short_read_sample_9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
290	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	rhimgCAMI2_short_read_sample_9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
291	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	rhimgCAMI2_short_read_sample_9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
292	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	rhimgCAMI2_short_read_sample_9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
293	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	rhimgCAMI2_short_read_sample_9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
294	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.000000000000001	1.000000000000001	1.0	1.0	rhimgCAMI2_short_read_sample_9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
295	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	rhimgCAMI2_short_read_sample_9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	strain
296	0.6538948585728552	0.6540161814719351	0.6538948585728552	0.6540161814719351	0.9999382418164786	0.999898312631048	0.0	0.6138885583952427	0.17440393617494007	0.23318456140582675	0.17440393617494007	0.23318456140582675	0.9998566075522276	0.4378508948094895	0.9998566075522276	0.4378508948094895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6538948585728552	0.6540161814719351	0.6538948585728552	0.6540161814719351	0.2970021072395781	0.30430603307655496	0.2970021072395781	0.30430603307655496	0.7906884539554481	0.7907473718965702	0.7906884539554481	0.7907473718965702	0.00014339244777250568	0.00023858100016982406	0.00014339244777250568	0.00023858100016982406	0.6539886356041299	0.6541722545427071	0.6539886356041299	0.6541722545427071	0.9998566075522276	0.9997614189998302	0.9998566075522276	0.9997614189998302	1.0003790830743438	1.0006249948576376	0.9997132561741876	0.9995278611719468	rhimgCAMI2_short_read_sample_9	0.17440393617494007	0.2322162655186225	0.17440393617494007	0.2322162655186225		0.2578246274075265		0.2578246274075265	Kraken 0.10.5-beta	1.7955927446821405	1.780668950024569	1.7955927446821405	1.780668950024569	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
297	0.6476103640999361	0.6526284717412301	0.6476103640999361	0.6526284717412301	0.9985526638808236	0.9983363760645684	0.99525178501156	0.9945824823017816	0.03170744050501958	0.3423281410948746	0.03170744050501958	0.3423281410948746	0.9987538951215184	0.1236390759660875	0.9987538951215184	0.1236390759660875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6476103640999361	0.6526284717412301	0.6476103640999361	0.6526284717412301	0.061463596185231874	0.1816657202157694	0.061463596185231874	0.1816657202157694	0.7857312281069814	0.7892116995384267	0.7857312281069814	0.7892116995384267	0.0012597185491000087	0.001905295331193102	0.0012597185491000087	0.001905295331193102	0.6484271998713551	0.6538742953834112	0.6484271998713551	0.6538742953834112	0.9987402814509	0.9980947046688068	0.9987402814509	0.9980947046688068	1.0030169683255674	1.003576319235422	0.9976259036015708	0.9972917720445129	rhimgCAMI2_short_read_sample_9	0.022546466189582042	0.12921275506740162	0.022546466189582042	0.12921275506740162	0.0002811720523873129	0.04833420461257428	0.0002811720523873129	0.04833420461257428	Kraken 0.10.5-beta	1.7955927446821405	1.780668950024569	1.7955927446821405	1.780668950024569	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
298	0.6471049470149606	0.6520767480176498	0.6471049470149606	0.6520767480176498	0.9956378032207952	0.9953616356741479	0.9902334476420659	0.9896354740793534	0.03048826859404918	0.3309847744864487	0.03048826859404918	0.3309847744864487	0.9913329497708524	0.10418134776362424	0.9913329497708524	0.10418134776362424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6471049470149606	0.6520767480176498	0.6471049470149606	0.6520767480176498	0.05915716897542745	0.15847943179465493	0.05915716897542745	0.15847943179465493	0.7838453660273778	0.7872115500218775	0.7838453660273778	0.7872115500218775	0.006141324052715169	0.0070019438374784295	0.006141324052715169	0.0070019438374784295	0.6511035851230861	0.6566747477206804	0.6511035851230861	0.6566747477206804	0.9938586759472848	0.9929980561625216	0.9938586759472848	0.9929980561625216	1.0056217675226635	1.0061559470407186	0.9955315062700206	0.9952935932218954	rhimgCAMI2_short_read_sample_9	0.015303719573588663	0.08727187861388748	0.015303719573588663	0.08727187861388748	0.0024470279563500487	0.031912735771379416	0.0024470279563500487	0.031912735771379416	Kraken 0.10.5-beta	1.7955927446821405	1.780668950024569	1.7955927446821405	1.780668950024569	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
299	0.642387464775225	0.6440692994471563	0.642387464775225	0.6440692994471563	0.9974397894119962	0.9942096294204812	0.9943564670572024	0.9872187639352216	0.01815650375445996	0.2979763637492202	0.01815650375445996	0.2979763637492202	0.9088982019037212	0.08205879088987407	0.9088982019037212	0.08205879088987407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.642387464775225	0.6440692994471563	0.642387464775225	0.6440692994471563	0.03560181187704689	0.1286806224347487	0.03560181187704689	0.1286806224347487	0.7808690819140236	0.7801391815304651	0.7808690819140236	0.7801391815304651	0.0045352475964285386	0.010897101561590959	0.0045352475964285386	0.010897101561590959	0.6453141241055159	0.6511651118038475	0.6453141241055159	0.6511651118038475	0.9954647524035716	0.9891028984384092	0.9954647524035716	0.9891028984384092	1.0031900629737047	1.0074800869450489	0.9974345616436708	0.9942259747780002	rhimgCAMI2_short_read_sample_9	0.007627486818808006	0.061319289818802074	0.007627486818808006	0.061319289818802074	0.059137950595581926	0.018201141518928373	0.059137950595581926	0.018201141518928373	Kraken 0.10.5-beta	1.7955927446821405	1.780668950024569	1.7955927446821405	1.780668950024569	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
300	0.6387707994151206	0.6403397841609251	0.6387707994151206	0.6403397841609251	0.9971662124594664	0.9939222948632794	0.99399991518472	0.9871171217685608	0.017537068922233858	0.3169232977257617	0.017537068922233858	0.3169232977257617	0.8100359572871484	0.060336207221889426	0.8100359572871484	0.060336207221889426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6387707994151206	0.6403397841609251	0.6387707994151206	0.6403397841609251	0.03433088310647347	0.10137292507808117	0.03433088310647347	0.10137292507808117	0.7765977629587236	0.7755220283925253	0.7765977629587236	0.7755220283925253	0.009733350633802318	0.016945073526191567	0.009733350633802318	0.016945073526191567	0.6450492903340271	0.6513774224781179	0.6450492903340271	0.6513774224781179	0.9902666493661976	0.9830549264738084	0.9902666493661976	0.9830549264738084	1.0032640622404838	1.0072685314810828	0.9973281055915608	0.9943057152136529	rhimgCAMI2_short_read_sample_9	0.005282079216186754	0.05149728418725116	0.005282079216186754	0.05149728418725116	0.08697236349111655	0.01093896675206727	0.08697236349111655	0.01093896675206727	Kraken 0.10.5-beta	1.7955927446821405	1.780668950024569	1.7955927446821405	1.780668950024569	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
301	0.6366751838497643	0.637351697912664	0.6366751838497643	0.637351697912664	0.9966946773003366	0.9936245160961591	0.9930569815460552	0.9866104558175328	0.011435339386363208	0.27790621644345337	0.011435339386363208	0.27790621644345337	0.4174944795164463	0.027029931470709367	0.4174944795164463	0.027029931470709367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6366751838497643	0.637351697912664	0.6366751838497643	0.637351697912664	0.02226094272212584	0.0492679273161487	0.02226094272212584	0.0492679273161487	0.7727962910265473	0.7705795613639049	0.7727962910265473	0.7705795613639049	0.017048819304319562	0.02577470407290694	0.017048819304319562	0.02577470407290694	0.6477180111825691	0.6542138667279696	0.6477180111825691	0.6542138667279696	0.9829511806956804	0.9742252959270932	0.9829511806956804	0.9742252959270932	1.0035483127531115	1.0070904674879289	0.9968852775065804	0.9940390541145956	rhimgCAMI2_short_read_sample_9	0.0025316698385093976	0.03931354447446252	0.0025316698385093976	0.03931354447446252	0.06496314402754738	0.004203931878726307	0.06496314402754738	0.004203931878726307	Kraken 0.10.5-beta	1.7955927446821405	1.780668950024569	1.7955927446821405	1.780668950024569	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
302	0.4086996424785633	0.4087147954774655	0.4086996424785633	0.4087147954774655	0.93392867804037	0.9307153223730936	0.9339286683540214	0.930715312072922	0.005979325779203949	0.19545041301179647	0.005979325779203949	0.19545041301179647	0.05993664749564311	0.007353928977045408	0.05993664749564311	0.007353928977045408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4086996424785633	0.4087147954774655	0.4086996424785633	0.4087147954774655	0.010873866338753237	0.014174533362821429	0.010873866338753237	0.014174533362821429	0.5160236367600834	0.5141320098123849	0.5160236367600834	0.5141320098123849	0.3002132816104445	0.307171001999758	0.3002132816104445	0.307171001999758	0.5840345804491953	0.5899216064240469	0.5840345804491953	0.5899216064240469	0.6997867183895555	0.6928289980002421	0.6997867183895555	0.6928289980002421	0.9730634301888292	0.972045820573068	0.9730634286146336	0.9720458189557052	rhimgCAMI2_short_read_sample_9	0.0012325132062810185	0.03486744549341075	0.0012325132062810185	0.03486744549341075	0.011522576946240324	0.0013786187028612439	0.011522576946240324	0.0013786187028612439	Kraken 0.10.5-beta	1.7955927446821405	1.780668950024569	1.7955927446821405	1.780668950024569	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
303	0.5732692240510017	0.5740796192790667	0.5732692240510017	0.5740796192790667	0.998979226639864	0.9738479825886788	0.9989792266302572	0.9738479822904283	0.0024486118033862185	0.33661697873149515	0.0024486118033862185	0.33661697873149515	0.410481924407951	0.01255432563150474	0.410481924407951	0.01255432563150474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5732692240510017	0.5740796192790667	0.5732692240510017	0.5740796192790667	0.004868183856800478	0.02420587895559212	0.004868183856800478	0.02420587895559212	0.7245493724732461	0.7229517788084437	0.7245493724732461	0.7229517788084437	0.015704717176634908	0.023930854412113067	0.015704717176634908	0.023930854412113067	0.5824159010562653	0.5881546628884559	0.5824159010562653	0.5881546628884559	0.9842952828233652	0.9760691455878868	0.9842952828233652	0.9760691455878868	0.9998539979639888	0.9955752352659027	0.9998539979476372	0.9955752347751764	rhimgCAMI2_short_read_sample_9	0.0014162042143062296	0.08353146032660752	0.0014162042143062296	0.08353146032660752	0.19415893578254784	0.003337266038525975	0.19415893578254784	0.003337266038525975	Kraken 0.10.5-beta	1.7955927446821405	1.780668950024569	1.7955927446821405	1.780668950024569	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	strain
304	0.7359608095554979	0.7365794715842882	0.7359608095554979	0.7365794715842882	0.9996133240606148	0.9993894338237992	0.0	0.4439535726330441	0.1962922025983072	0.26501698269454604	0.1962922025983072	0.26501698269454604	0.9986053321688374	0.4130821160514212	0.9986053321688374	0.4130821160514212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7359608095554979	0.7365794715842882	0.7359608095554979	0.7365794715842882	0.3280924673027036	0.3228842987801627	0.3280924673027036	0.3228842987801627	0.8473985177167299	0.8474939205493061	0.8473985177167299	0.8474939205493061	0.0013946678311625993	0.0022670253232756066	0.0013946678311625993	0.0022670253232756066	0.7369886639370226	0.7382531100798261	0.7369886639370226	0.7382531100798261	0.9986053321688374	0.9977329746767244	0.9986053321688374	0.9977329746767244	1.0072712969538404	1.0116777127786791	0.9972145480148824	0.9955818388623424	rhimgCAMI2_short_read_sample_9	0.1962922025983072	0.26009155891406344	0.1962922025983072	0.26009155891406344		0.2486663099399844		0.2486663099399844	Kraken 2.0.8-beta	1.6197625518325118	1.6155363985842777	1.6197625518325118	1.6155363985842777	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
305	0.7262373534702641	0.7271421906346901	0.7262373534702641	0.7271421906346901	0.9923774227522416	0.9917712936799395	0.9667392442072924	0.9638521019790884	0.039506515472568025	0.379361244985156	0.039506515472568025	0.379361244985156	0.9843879769633168	0.09318147431967666	0.9843879769633168	0.09318147431967666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7262373534702641	0.7271421906346901	0.7262373534702641	0.7271421906346901	0.07596434814370573	0.14961373295294095	0.07596434814370573	0.14961373295294095	0.8381024577007402	0.8375197288762688	0.8381024577007402	0.8375197288762688	0.009295567026904372	0.01259592619017047	0.009295567026904372	0.01259592619017047	0.7330514826615157	0.7364180581401318	0.7330514826615157	0.7364180581401318	0.9907044329730956	0.9874040738098296	0.9907044329730956	0.9874040738098296	1.0417486070693862	1.0468566621305442	0.9833773190365996	0.9819411140043336	rhimgCAMI2_short_read_sample_9	0.024255792701523025	0.13357324777545415	0.024255792701523025	0.13357324777545415	0.0065626380080773495	0.040026433423868135	0.0065626380080773495	0.040026433423868135	Kraken 2.0.8-beta	1.6197625518325118	1.6155363985842777	1.6197625518325118	1.6155363985842777	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
306	0.7204038479782102	0.7213973003320708	0.7204038479782102	0.7213973003320708	0.9867119752716158	0.985686223630758	0.9641829332069731	0.9610547688918488	0.0365818616572087	0.3701845404296216	0.0365818616572087	0.3701845404296216	0.9810837798252848	0.08443389736670419	0.9810837798252848	0.08443389736670419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7204038479782102	0.7213973003320708	0.7204038479782102	0.7213973003320708	0.07053371882618946	0.13750486515629762	0.07053371882618946	0.13750486515629762	0.8311088028663536	0.8301825704387252	0.8311088028663536	0.8301825704387252	0.017984145191751618	0.02239682613338878	0.017984145191751618	0.02239682613338878	0.7335969622597169	0.7379244663034427	0.7335969622597169	0.7379244663034427	0.9820158548082484	0.9776031738666112	0.9820158548082484	0.9776031738666112	1.0383667167444737	1.0432445619322803	0.984120521154561	0.982816678814228	rhimgCAMI2_short_read_sample_9	0.016867627373323122	0.09185031286271092	0.016867627373323122	0.09185031286271092	0.004445343542319951	0.02815731591652844	0.004445343542319951	0.02815731591652844	Kraken 2.0.8-beta	1.6197625518325118	1.6155363985842777	1.6197625518325118	1.6155363985842777	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
