	Accuracy (bp)	Accuracy (bp) (unfiltered)	Accuracy (seq)	Accuracy (seq) (unfiltered)	Adjusted Rand index (bp)	Adjusted Rand index (bp) (unfiltered)	Adjusted Rand index (seq)	Adjusted Rand index (seq) (unfiltered)	Average completeness (bp)	Average completeness (bp) (unfiltered)	Average completeness (seq)	Average completeness (seq) (unfiltered)	Average purity (bp)	Average purity (bp) (unfiltered)	Average purity (seq)	Average purity (seq) (unfiltered)	CAMI 1 F1 score (bp)	CAMI 1 F1 score (bp) (unfiltered)	CAMI 1 F1 score (seq)	CAMI 1 F1 score (seq) (unfiltered)	CAMI 1 average completeness (bp)	CAMI 1 average completeness (bp) (unfiltered)	CAMI 1 average completeness (seq)	CAMI 1 average completeness (seq) (unfiltered)	CAMI 1 std error of av. completeness (bp)	CAMI 1 std error of av. completeness (bp) (unfiltered)	CAMI 1 std error of av. completeness (seq)	CAMI 1 std error of av. completeness (seq) (unfiltered)	Completeness (bp)	Completeness (bp) (unfiltered)	Completeness (seq)	Completeness (seq) (unfiltered)	F1 score (bp)	F1 score (bp) (unfiltered)	F1 score (seq)	F1 score (seq) (unfiltered)	F1 score for sample (bp)	F1 score for sample (bp) (unfiltered)	F1 score for sample (seq)	F1 score for sample (seq) (unfiltered)	Misclassification rate (bp)	Misclassification rate (bp) (unfiltered)	Misclassification rate (seq)	Misclassification rate (seq) (unfiltered)	Percentage of binned bp	Percentage of binned bp (unfiltered)	Percentage of binned sequences	Percentage of binned sequences (unfiltered)	Purity (bp)	Purity (bp) (unfiltered)	Purity (seq)	Purity (seq) (unfiltered)	Rand index (bp)	Rand index (bp) (unfiltered)	Rand index (seq)	Rand index (seq) (unfiltered)	Sample	Std error of av. completeness (bp)	Std error of av. completeness (bp) (unfiltered)	Std error of av. completeness (seq)	Std error of av. completeness (seq) (unfiltered)	Std error of av. purity (bp)	Std error of av. purity (bp) (unfiltered)	Std error of av. purity (seq)	Std error of av. purity (seq) (unfiltered)	Tool	UniFrac (bp)	UniFrac (bp) (unfiltered)	UniFrac (seq)	UniFrac (seq) (unfiltered)	avg_precision_bp_var	avg_precision_bp_var (unfiltered)	avg_recall_bp_var	avg_recall_bp_var (unfiltered)	avg_recall_bp_var_cami1	avg_recall_bp_var_cami1 (unfiltered)	binning type	rank
1892	0.979671610053314	0.9839989074901676	0.979671610053314	0.9839989074901676	0.9993121765340934	0.9985922081393706	0.9993121764840012	0.9985922080353941	0.02699991091131436	0.6864636012907529	0.02699991091131436	0.6864636012907529	0.9998375861020534	0.05509620782140777	0.9998375861020534	0.05509620782140777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.979671610053314	0.9839989074901676	0.979671610053314	0.9839989074901676	0.05257993758322521	0.10200536969183784	0.05257993758322521	0.10200536969183784	0.9896438632188478	0.991639523499547	0.9896438632188478	0.991639523499547	0.00017877708957803049	0.0006002752660345668	0.00017877708957803049	0.0006002752660345668	0.9798467842096272	0.984589932473818	0.9798467842096272	0.984589932473818	0.999821222910422	0.9993997247339654	0.999821222910422	0.9993997247339654	0.9996562595120736	0.9992962206675612	0.9996562594858974	0.9992962206142256	strmgCAMI2_short_read_sample_67	0.018958834078761	0.19343402052582595	0.018958834078761	0.19343402052582595	0.0001094088832033768	0.02670923086676781	0.0001094088832033768	0.02670923086676781	Kraken	0.9668544707924052	0.9468705200190766	0.9668544707924052	0.9468705200190766	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
1893	0.9773872849703428	0.9817084227670516	0.9773872849703428	0.9817084227670516	0.9994366590014796	0.998170446610156	0.9994366589518648	0.9981704464469546	0.01860322000718025	0.7321380728871775	0.01860322000718025	0.7321380728871775	0.9994177194415312	0.03184454988038681	0.9994177194415312	0.03184454988038681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9773872849703428	0.9817084227670516	0.9773872849703428	0.9817084227670516	0.03652653298843436	0.061034391847625276	0.03652653298843436	0.061034391847625276	0.9884477558899024	0.9902774596354048	0.9884477558899024	0.9902774596354048	0.00023857931206172636	0.0010025931664057186	0.00023857931206172636	0.0010025931664057186	0.9776205250026554	0.9826936647199699	0.9776205250026554	0.9826936647199699	0.9997614206879384	0.9989974068335944	0.9997614206879384	0.9989974068335944	0.9997197679833936	0.999091132088148	0.999719767962005	0.9990911320191368	strmgCAMI2_short_read_sample_67	0.010672197040655295	0.16549924333580435	0.010672197040655295	0.16549924333580435	0.00045289912422021223	0.013956820828626879	0.00045289912422021223	0.013956820828626879	Kraken	0.9668544707924052	0.9468705200190766	0.9668544707924052	0.9468705200190766	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
1894	0.9650843895644472	0.972918250769196	0.9650843895644472	0.972918250769196	0.9996431508659556	0.9964816221683416	0.9996431508297176	0.9964816218033122	0.011542842688551415	0.7913099945193504	0.011542842688551415	0.7913099945193504	0.9997743650875132	0.02574235721762057	0.9997743650875132	0.02574235721762057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9650843895644472	0.972918250769196	0.9650843895644472	0.972918250769196	0.022822192941083397	0.049862617751446486	0.022822192941083397	0.049862617751446486	0.9821504187523504	0.9853144404299996	0.9821504187523504	0.9853144404299996	0.00016911384965379028	0.001969407413115465	0.00016911384965379028	0.001969407413115465	0.9652476263064009	0.9748381041581125	0.9652476263064009	0.9748381041581125	0.9998308861503462	0.9980305925868844	0.9998308861503462	0.9980305925868844	0.9998248538269084	0.9982808582109194	0.9998248538133688	0.9982808580793266	strmgCAMI2_short_read_sample_67	0.005745815844833711	0.10659164610977387	0.005745815844833711	0.10659164610977387	5.6192922532444174e-05	0.008504694980932127	5.6192922532444174e-05	0.008504694980932127	Kraken	0.9668544707924052	0.9468705200190766	0.9668544707924052	0.9468705200190766	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
1895	0.6715320799093092	0.6723080723213454	0.6715320799093092	0.6723080723213454	0.9724081306039448	0.96529339980526	0.972408122579508	0.965293389618009	0.006939413390103611	0.6544595436786237	0.006939413390103611	0.6544595436786237	0.6122486013244126	0.011025815941974715	0.6122486013244126	0.011025815941974715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6715320799093092	0.6723080723213454	0.6715320799093092	0.6723080723213454	0.013723282883832058	0.02168627864084996	0.013723282883832058	0.02168627864084996	0.794386072586745	0.7922018285974153	0.794386072586745	0.7922018285974153	0.02774369163074708	0.03586190870889505	0.02774369163074708	0.03586190870889505	0.6906944949893482	0.6973151236261586	0.6906944949893482	0.6973151236261586	0.9722563083692528	0.964138091291105	0.9722563083692528	0.964138091291105	0.9889446009971379	0.9862104533603612	0.9889445997644584	0.9862104518374216	strmgCAMI2_short_read_sample_67	0.0024169371053115573	0.09362226173706756	0.0024169371053115573	0.09362226173706756	0.13010639871983612	0.003248972724560102	0.13010639871983612	0.003248972724560102	Kraken	0.9668544707924052	0.9468705200190766	0.9668544707924052	0.9468705200190766	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
1896	0.5261800083827903	0.52620054826534	0.5261800083827903	0.52620054826534	0.9403044086213568	0.9305959156443836	0.9403043880323526	0.9305958915393012	0.002753949381092946	0.3859948737475168	0.002753949381092946	0.3859948737475168	0.12090463305212075	0.0038212425147762345	0.12090463305212075	0.0038212425147762345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5261800083827903	0.52620054826534	0.5261800083827903	0.52620054826534	0.0053852346163678145	0.007567568196986682	0.0053852346163678145	0.007567568196986682	0.6745037408023413	0.6721318404828266	0.6745037408023413	0.6721318404828266	0.060726507493214836	0.06993232467852029	0.060726507493214836	0.06993232467852029	0.560198933090821	0.5657658708367193	0.560198933090821	0.5657658708367193	0.9392734925067852	0.9300676753214796	0.9392734925067852	0.9300676753214796	0.975510356537252	0.9717296477971789	0.9755103531198764	0.9717296438910462	strmgCAMI2_short_read_sample_67	0.0008849673032967545	0.0864854189923764	0.0008849673032967545	0.0864854189923764	0.03602770713817003	0.0011350690649113645	0.03602770713817003	0.0011350690649113645	Kraken	0.9668544707924052	0.9468705200190766	0.9668544707924052	0.9468705200190766	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
1897	0.9697837350345158	0.9697837350345158	0.9697837350345158	0.9697837350345158	0.0	0.0	0.0	0.0	0.2424459337586289	0.9697837350345158	0.2424459337586289	0.9697837350345158	1.0	0.25	1.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9697837350345158	0.9697837350345158	0.9697837350345158	0.9697837350345158	0.39027200648511945	0.39752281784896654	0.39027200648511945	0.39752281784896654	0.9846601104334152	0.9846189949623574	0.9846601104334152	0.9846189949623574	0.0	8.480937794996811e-05	0.0	8.480937794996811e-05	0.9697837350345158	0.9698659887657178	0.9697837350345158	0.9698659887657178	1.0	0.99991519062205	1.0	0.99991519062205	1.0	0.9998303950362629	1.0	0.9998303950232144	strmgCAMI2_short_read_sample_67	0.2424459337586289		0.2424459337586289			0.25		0.25	Kraken 0.10.5-beta	1.00644048200031	0.986573789088795	1.00644048200031	0.986573789088795	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
1898	0.9637475881628544	0.9677343776878002	0.9637475881628544	0.9677343776878002	0.9993754200305962	0.9992878236830001	0.9993754199842584	0.999287823629489	0.0538871004271735	0.8096407876302507	0.0538871004271735	0.8096407876302507	0.9998561063872122	0.11077053334070916	0.9998561063872122	0.11077053334070916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9637475881628544	0.9677343776878002	0.9637475881628544	0.9677343776878002	0.10226276396219006	0.19487883257582045	0.10226276396219006	0.19487883257582045	0.9814630319184441	0.9835036476401244	0.9814630319184441	0.9835036476401244	0.0001580438103988557	0.0002046475560875116	0.0001580438103988557	0.0002046475560875116	0.9638999265800942	0.9679324627007498	0.9638999265800942	0.9679324627007498	0.9998419561896013	0.9997953524439124	0.9998419561896013	0.9997953524439124	0.9996878509566296	0.9996439703680744	0.9996878509324656	0.9996439703406288	strmgCAMI2_short_read_sample_67	0.037555677341525914	0.16559750267931697	0.037555677341525914	0.16559750267931697	9.699538322333055e-05	0.05295871097801138	9.699538322333055e-05	0.05295871097801138	Kraken 0.10.5-beta	1.00644048200031	0.986573789088795	1.00644048200031	0.986573789088795	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
1899	0.9625433785145442	0.9665082337111696	0.9625433785145442	0.9665082337111696	0.9994401479891101	0.9990541870677884	0.9994401479475218	0.9990541869966212	0.031251673531281256	0.6524395770248698	0.031251673531281256	0.6524395770248698	0.9998720949740952	0.06508100246598242	0.9998720949740952	0.06508100246598242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9625433785145442	0.9665082337111696	0.9625433785145442	0.9665082337111696	0.06060897292759038	0.11835596897134412	0.06060897292759038	0.11835596897134412	0.9808462558494968	0.9827967894021228	0.9808462558494968	0.9827967894021228	0.00014131174283416034	0.0003562218358469371	0.00014131174283416034	0.0003562218358469371	0.9626794164206692	0.9668526477363396	0.9626794164206692	0.9668526477363396	0.9998586882571658	0.9996437781641532	0.9998586882571658	0.9996437781641532	0.9997202003025204	0.9995271693354516	0.9997202002808336	0.9995271692989612	strmgCAMI2_short_read_sample_67	0.021916407108841476	0.20184903589628592	0.021916407108841476	0.20184903589628592	9.191102319999755e-05	0.03139209919505017	9.191102319999755e-05	0.03139209919505017	Kraken 0.10.5-beta	1.00644048200031	0.986573789088795	1.00644048200031	0.986573789088795	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
1900	0.9610869992081108	0.9650471971158462	0.9610869992081108	0.9650471971158462	0.9995161247042216	0.9986104799170544	0.999516124660744	0.998610479790754	0.02193092837820732	0.7029907937909364	0.02193092837820732	0.7029907937909364	0.9995449513158952	0.0381981095975802	0.9995449513158952	0.0381981095975802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9610869992081108	0.9650471971158462	0.9610869992081108	0.9650471971158462	0.04292014950890902	0.0724590432062643	0.04292014950890902	0.0724590432062643	0.980060954119566	0.981879175318764	0.980060954119566	0.981879175318764	0.0002008281935902412	0.0006912701379001572	0.0002008281935902412	0.0006912701379001572	0.9612800513443563	0.9657147668959304	0.9612800513443563	0.9657147668959304	0.9997991718064098	0.9993087298620998	0.9997991718064098	0.9993087298620998	0.9997593525159156	0.999309803363042	0.9997593524972358	0.9993098033097132	strmgCAMI2_short_read_sample_67	0.012565016597713792	0.1723946723284257	0.012565016597713792	0.1723946723284257	0.000342759205231846	0.016668222712620608	0.000342759205231846	0.016668222712620608	Kraken 0.10.5-beta	1.00644048200031	0.986573789088795	1.00644048200031	0.986573789088795	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
1901	0.9505067400323048	0.957735581117543	0.9505067400323048	0.957735581117543	0.999680447568052	0.9970860443865479	0.999680447534984	0.9970860440790342	0.01379121687777702	0.7585369499308593	0.01379121687777702	0.7585369499308593	0.9998305189397554	0.031335836209934916	0.9998305189397554	0.031335836209934916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9505067400323048	0.957735581117543	0.9505067400323048	0.957735581117543	0.027207150439798232	0.06018536159056916	0.027207150439798232	0.06018536159056916	0.97455626103063	0.9776905402065436	0.97455626103063	0.9776905402065436	0.00014563476964934982	0.0015052607374743676	0.00014563476964934982	0.0015052607374743676	0.9506451870251356	0.9591793962028414	0.9506451870251356	0.9591793962028414	0.9998543652303508	0.9984947392625256	0.9998543652303508	0.9984947392625256	0.9998432366236308	0.9985763700224	0.9998432366113259	0.998576369911648	strmgCAMI2_short_read_sample_67	0.006858567152544953	0.11066068852351256	0.006858567152544953	0.11066068852351256	3.86157494393771e-05	0.010319741556173585	3.86157494393771e-05	0.010319741556173585	Kraken 0.10.5-beta	1.00644048200031	0.986573789088795	1.00644048200031	0.986573789088795	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
1902	0.6459060333584478	0.6474893400862529	0.6459060333584478	0.6474893400862529	0.9851496567677408	0.9799964219740404	0.9851496524863655	0.9799964161439964	0.007620711880347894	0.587807755665676	0.007620711880347894	0.587807755665676	0.7118725964327121	0.01445090412077619	0.7118725964327121	0.01445090412077619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6459060333584478	0.6474893400862529	0.6459060333584478	0.6474893400862529	0.015079990015886013	0.02820832338578655	0.015079990015886013	0.02820832338578655	0.780028340395025	0.7791534398050215	0.780028340395025	0.7791534398050215	0.01555093423416409	0.021968087087255173	0.01555093423416409	0.021968087087255173	0.6561091434994413	0.6620329373076591	0.6561091434994413	0.6620329373076591	0.984449065765836	0.9780319129127448	0.984449065765836	0.9780319129127448	0.9938928808098152	0.9918427389114164	0.9938928800929754	0.991842737962503	strmgCAMI2_short_read_sample_67	0.002839094400220217	0.09607263336508433	0.002839094400220217	0.09607263336508433	0.13649664728854946	0.00423504343488514	0.13649664728854946	0.00423504343488514	Kraken 0.10.5-beta	1.00644048200031	0.986573789088795	1.00644048200031	0.986573789088795	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
1903	0.5074617222368861	0.5074802160008676	0.5074617222368861	0.5074802160008676	0.9629667547561376	0.954013436925742	0.9629667420797624	0.9540134210427988	0.003621569244201031	0.37144763455957497	0.003621569244201031	0.37144763455957497	0.17869816944311556	0.005341395523459746	0.17869816944311556	0.005341395523459746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5074617222368861	0.5074802160008676	0.5074617222368861	0.5074802160008676	0.00709926197908963	0.01053135083045805	0.00709926197908963	0.01053135083045805	0.6643906264827139	0.6621094353621423	0.6643906264827139	0.6621094353621423	0.038170481482387435	0.047735609439144684	0.038170481482387435	0.047735609439144684	0.5276004868503043	0.5329194507651146	0.5276004868503043	0.5329194507651146	0.9618295185176126	0.9522643905608552	0.9618295185176126	0.9522643905608552	0.984383108215332	0.9807532731682445	0.984383105901446	0.9807532703450044	strmgCAMI2_short_read_sample_67	0.0011787278502133625	0.08546167429677419	0.0011787278502133625	0.08546167429677419	0.051203150451093096	0.0015698803728187373	0.051203150451093096	0.0015698803728187373	Kraken 0.10.5-beta	1.00644048200031	0.986573789088795	1.00644048200031	0.986573789088795	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
1904	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_sample_68									Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
1905	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_sample_68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
1906	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_sample_68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
1907	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_sample_68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
1908	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_sample_68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
1909	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_sample_68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
1910	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0000000000000002	1.0000000000000002	1.0	1.0	strmgCAMI2_short_read_sample_68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
1911	0.9805698776792896	0.9805698776792896	0.9805698776792896	0.9805698776792896	0.0	0.0	0.0	0.0	0.9805698776792896	0.9805698776792896	0.9805698776792896	0.9805698776792896	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9805698776792896	0.9805698776792896	0.9805698776792896	0.9805698776792896	0.990189630499946	0.990189630499946	0.990189630499946	0.990189630499946	0.990189630499946	0.990189630499946	0.990189630499946	0.990189630499946	0.0	0.0	0.0	0.0	0.9805698776792896	0.9805698776792896	0.9805698776792896	0.9805698776792896	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_sample_68									Ganon 0.1.4	0.959235131296884	0.9490051538585836	0.959235131296884	0.9490051538585836	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
1912	0.9372503026065512	0.9376117764696152	0.9372503026065512	0.9376117764696152	0.9998864687276516	0.999864710759936	0.9998864687186024	0.99986471074914	0.2996891146692231	0.8852517189569631	0.2996891146692231	0.8852517189569631	0.9999649839087232	0.4424802682138645	0.9999649839087232	0.4424802682138645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9372503026065512	0.9376117764696152	0.9372503026065512	0.9376117764696152	0.4611667382201635	0.5900383839897113	0.4611667382201635	0.5900383839897113	0.9675951413396638	0.967782708544505	0.9675951413396638	0.967782708544505	2.935791355396233e-05	4.009054690556901e-05	2.935791355396233e-05	4.009054690556901e-05	0.9372778191277412	0.937649367345558	0.9372778191277412	0.937649367345558	0.999970642086446	0.9999599094530944	0.999970642086446	0.9999599094530944	0.9999432343659524	0.9999323554442154	0.9999432343614296	0.999932355438828	strmgCAMI2_short_read_sample_68	0.15027789084393148	0.03116392429895588	0.15027789084393148	0.03116392429895588	1.009681550471844e-05	0.17491484183568026	1.009681550471844e-05	0.17491484183568026	Ganon 0.1.4	0.959235131296884	0.9490051538585836	0.959235131296884	0.9490051538585836	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
1913	0.8931808647405102	0.8935585778619813	0.8931808647405102	0.8935585778619813	0.999920697158448	0.9998120268115576	0.9999206971516748	0.9998120267954826	0.16332071289087646	0.7004022750535096	0.16332071289087646	0.7004022750535096	0.9999699318560406	0.2789211815198187	0.9999699318560406	0.2789211815198187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8931808647405102	0.8935585778619813	0.8931808647405102	0.8935585778619813	0.2807824560055674	0.3989632409717867	0.2807824560055674	0.3989632409717867	0.9435676811123536	0.94375270373883	0.9435676811123536	0.94375270373883	2.0706139976511828e-05	7.840996701735659e-05	2.0706139976511828e-05	7.840996701735659e-05	0.8931993594514739	0.8936286472547383	0.8931993594514739	0.8936286472547383	0.9999792938600236	0.9999215900329826	0.9999792938600236	0.9999215900329826	0.9999603530699396	0.9999060259169892	0.9999603530666248	0.9999060259091359	strmgCAMI2_short_read_sample_68	0.08788770195594156	0.1645933911508173	0.08788770195594156	0.1645933911508173	1.0433471388570642e-05	0.11089447392865943	1.0433471388570642e-05	0.11089447392865943	Ganon 0.1.4	0.959235131296884	0.9490051538585836	0.959235131296884	0.9490051538585836	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
1914	0.8803774123944637	0.8807506146108217	0.8803774123944637	0.8807506146108217	0.9999345734019176	0.9997630301673192	0.9999345733948122	0.9997630301415515	0.08659909741785117	0.7237189758662602	0.08659909741785117	0.7237189758662602	0.9999354729729965	0.13699354729729965	0.9999354729729965	0.13699354729729965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8803774123944637	0.8807506146108217	0.8803774123944637	0.8807506146108217	0.1593939333276883	0.23037849939926444	0.1593939333276883	0.23037849939926444	0.9363715302141656	0.9365390841785404	0.9363715302141656	0.9365390841785404	2.783870697231627e-05	0.00012700103444396316	2.783870697231627e-05	0.00012700103444396316	0.8804019216455782	0.8808624850576268	0.8804019216455782	0.8808624850576268	0.9999721612930276	0.9998729989655559	0.9999721612930276	0.9998729989655559	0.9999677813811902	0.9998833311030272	0.9999677813784577	0.999883331093136	strmgCAMI2_short_read_sample_68	0.04163963969620331	0.13645034409850484	0.04163963969620331	0.13645034409850484	3.752159629255672e-05	0.053584312532163066	3.752159629255672e-05	0.053584312532163066	Ganon 0.1.4	0.959235131296884	0.9490051538585836	0.959235131296884	0.9490051538585836	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
1915	0.8661816498233946	0.86921015969245	0.8661816498233946	0.86921015969245	0.9999546854151176	0.9996799669041804	0.99995468540973	0.9996799668657872	0.062074099219643526	0.8551332044437304	0.062074099219643526	0.8551332044437304	0.9997106866910402	0.11037875826145442	0.9997106866910402	0.11037875826145442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8661816498233946	0.86921015969245	0.8661816498233946	0.86921015969245	0.11689024212825312	0.1955201901179521	0.11689024212825312	0.1955201901179521	0.9282771044279884	0.9298865062863342	0.9282771044279884	0.9298865062863342	3.681372999320143e-05	0.0003302452776136056	3.681372999320143e-05	0.0003302452776136056	0.8662135383747127	0.8694973070720082	0.8662135383747127	0.8694973070720082	0.9999631862700068	0.9996697547223864	0.9999631862700068	0.9996697547223864	0.9999779166807818	0.9998443588391948	0.9999779166788773	0.999844358825822	strmgCAMI2_short_read_sample_68	0.02458105917814218	0.01828034114949722	0.02458105917814218	0.01828034114949722	0.00015380777999390424	0.034910998331830936	0.00015380777999390424	0.034910998331830936	Ganon 0.1.4	0.959235131296884	0.9490051538585836	0.959235131296884	0.9490051538585836	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
