"Genome"	"coverage"
"Verrucosispora_maris_AB_18_032_genomic"	16.7771008064506
"Vibrio_alginolyticus_strain_ATCC_33787_genomic"	19.4519874444308
"Vibrio_alginolyticus_strain_ZJ_T_genomic"	1.69101726841631
"Vibrio_anguillarum_775_genomic"	14.8183701179815
"Vibrio_anguillarum_M3_genomic"	4.0566705827944
"Vibrio_anguillarum_NB10_genomic"	6.6666091275051
"Vibrio_anguillarum_strain_90_11_286_genomic"	33.45148581654
"Vibrio_breoganii_strain_FF50_genomic"	0.76159175241369
"Vibrio_campbellii_ATCC_BAA_1116_genomic"	6.1752480614231
"Vibrio_cholerae_strain_Env_390_genomic"	71.816635842339
"Vibrio_coralliilyticus_OCN014_genomic"	215.62463318507
"Vibrio_coralliilyticus_RE98_genomic"	3.6573035820485
"Vibrio_coralliilyticus_strain_58_genomic"	8.3546023214289
"Vibrio_fischeri_ES114_genomic"	6.7538834444508
"Vibrio_fischeri_MJ11_genomic"	10.4331696694041
"Vibrio_furnissii_NCTC_11218_genomic"	11.0646266410021
"Vibrio_harveyi_strain_QT520_genomic"	14.2888466939844
"Vibrio_natriegens_NBRC_15636_ATCC_14048_DSM_759_genomic"	4.0892718015171
"Vibrio_natriegens_strain_CCUG_16371_genomic"	0.76256759734086
"Vibrio_natriegens_strain_CCUG_16373_genomic"	22.067420646526
"Vibrio_natriegens_strain_CCUG_16374_genomic"	47.463264655456
"Vibrio_nigripulchritudo_str_SFn1_genomic"	22.877505237162
"Vibrio_parahaemolyticus_BB22OP_genomic"	7.7674344691932
"Vibrio_parahaemolyticus_strain_CHN25_genomic"	2.5192443990622
"Vibrio_parahaemolyticus_strain_FORC_018_genomic"	4.4630444464168
"Vibrio_parahaemolyticus_UCM_V493_genomic"	9.9833601940378
"Vibrio_scophthalmi_strain_VS_05_genomic"	90.445726622436
"Vibrio_scophthalmi_strain_VS_12_genomic"	5.3542662852479
"Vibrio_sp_EJY3_genomic"	4.0162713632847
"Vibrio_sp_Ex25_genomic"	2.1447249433465
"Vibrio_tubiashii_ATCC_19109_genomic"	84.801477274535
"Vibrio_vulnificus_strain_93U204_genomic"	14.2887257852598
"VO4_S11_contigs"	16.2166341133481
"VO5_S12_contigs"	6.0150817314529
"VO6_S13_contigs"	122.742956172044
"VO8_S14_contigs"	5.376371594059
"VSalm554_S15_contigs"	6.7096952364656
"VSalm561_S16_contigs"	0.23404771025097
"VSalmN5541_S14_contigs"	0.95726095786824
"Vw1_S1_contigs"	6.6600183883394
"Vw11_S2_contigs"	3.069069343199
"Vw12_S5_contigs"	4.7436172679288
"Vw130426_S9_contigs"	11.3360560310415
"Vw27_S8_contigs"	3.5006783107021
"Vw29_S11_contigs"	118.737247120072
"Vw35_S3_contigs"	1.14330727301564
"Vw5_S4_contigs"	4.1633746476045
"Vw7_S7_contigs"	9.1250994253869
"Vw8_S10_contigs"	22.622411653508
"VwK7F1_S12_contigs"	8.634593703349
"Weissella_ceti_strain_WS08_genomic"	1.898882918066
"Weissella_ceti_strain_WS105_genomic"	3.0346742443132
"Weissella_ceti_strain_WS74_genomic"	10.310702159272
"Wenyingzhuangia_fucanilytica_strain_CZ1127_genomic"	67.009091471624
"Wenzhouxiangella_marina_strain_KCTC_42284_genomic"	1.89634640585445
"Winogradskyella_sp_PG_2_genomic"	8.5843643414256
"Woeseia_oceani_strain_XK5_genomic"	93.555508126801
"Yangia_sp_CCB_MM3_genomic"	20.243142326009
"Yersinia_aldovae_670_83_genomic"	2.0717080014692
"Yersinia_ruckeri_strain_Big_Creek_74_genomic"	3.3643296828596
"Yersinia_ruckeri_YRB_genomic"	4.5002666969033
"Zunongwangia_profunda_SM_A87_genomic"	26.098095077582
