Assemblies	A-STAR_contig_hybrid	A-STAR_scaffold_hybrid	ABySS_short	HipMer_cgraph-ono_short	HipMer_cgraph_short	HipMer_Metagenome_short	Miniasm_GATB_hybrid	Megahit_v1.1.4-2_short	Megahit_v1.1.2_short	metaSPAdes_v3.13.0_short	metaSPAdes_v3.13.1_short	Ray-Meta_short	SPAdes_v3.14-dev_short	Flye_long	Megahit_V1.2.7-inhouse_short	metaSPAdes_v3.13.1-inhouse_short	OPERA-MS-inhouse_hybrid	pooled_short_gsa	pooled_long_gsa	pooled_hybrid_gsa
Halomonas_spR57_5_genomic	20.102	19.480	0.061	0.277	0.288	0.090	1.884	11.075	16.630	6.515	6.568	0.047	5.607	0.0	16.816	4.682	15.637	83.829	96.681	99.466
Halomonas_sp_A3H3_genomic	72.669	71.885	6.874	73.467	74.711	71.870	27.224	71.370	75.498	75.213	74.649	70.218	76.231	0.0	70.359	78.652	62.627	99.970	99.988	99.999
Haloquadratum_walsbyi_C23_genomic	95.798	95.982	0.027	57.435	56.012	47.580	88.334	83.363	94.700	92.379	92.336	8.041	34.673	0.0	95.651	90.562	90.384	99.960	99.896	99.993
Haloquadratum_walsbyi_DSM_16790_genomic	2.629	2.511	0.0	0.997	0.947	1.017	0.688	3.792	1.864	1.757	1.738	0.195	1.051	0.0	2.508	1.947	1.846	55.270	80.967	92.137
Halorhabdus_tiamatea_SARL4B_genomic	92.467	92.551	0.049	79.690	78.604	73.967	94.238	93.928	97.508	96.010	96.008	23.128	48.267	0.0	97.568	92.682	95.604	99.991	99.907	99.996
Helicobacter_cetorum_MIT_00_7128_genomic	3.696	3.694	0.0	0.031	0.031	0.031	0.045	2.370	2.123	1.102	1.215	0.004	1.074	0.0	3.312	0.889	2.714	42.765	75.382	87.144
Helicobacter_cetorum_MIT_99_5656_genomic	0.149	0.149	0.0	0.029	0.029	0.029	0.082	0.148	0.140	0.145	0.145	0.0	0.117	0.0	0.119	0.147	0.155	3.727	29.384	32.622
Helicobacter_sp_MIT_01_6242_genomic	0.805	0.783	0.0	0.0	0.0	0.0	0.054	0.739	0.282	0.219	0.219	0.0	0.167	0.0	0.516	0.205	0.515	15.158	52.482	60.919
Hippea_maritima_DSM_10411_genomic	18.084	18.126	0.0	0.426	0.426	0.390	1.039	10.913	9.211	7.432	7.402	0.421	2.819	0.0	16.437	5.802	11.874	75.429	89.010	98.055
Hirschia_baltica_ATCC_49814_genomic	44.163	44.307	0.0	0.509	0.509	0.173	4.078	24.870	27.228	23.136	23.305	0.0	2.080	0.0	41.833	18.125	30.716	91.900	96.496	99.788
Hoeflea_sp_IMCC20628_genomic	60.267	60.364	0.049	2.163	2.076	0.904	11.764	36.520	45.563	35.242	35.316	0.113	5.282	0.0	56.225	25.506	39.941	96.667	98.375	99.923
Hydrogenophaga_sp_LPB0072_genomic	87.238	87.285	0.013	86.487	85.519	82.485	95.906	96.550	99.072	98.327	98.348	31.478	71.996	0.0	99.246	95.821	99.042	99.998	99.990	99.999
Hyperthermus_butylicus_DSM_5456_genomic	99.998	99.998	32.445	100.000	100.000	99.989	99.499	100.000	99.999	99.986	99.986	99.669	100.000	37.121	99.685	100.000	0.947	100.000	99.999	100.000
Hyphomicrobium_nitrativorans_NL23_genomic	99.957	99.957	27.986	99.946	99.995	99.937	72.477	99.931	99.938	99.893	99.884	99.689	99.946	0.0	99.834	99.937	99.740	100.000	99.996	100.000
Hyphomonas_neptunium_ATCC_15444_genomic	86.704	86.689	0.091	99.910	99.857	99.650	98.815	99.684	99.725	99.563	99.574	96.417	97.855	0.0	99.653	99.593	99.834	100.000	99.986	100.000
Hyphomonas_sp_Mor2_genomic	77.012	77.180	0.0	4.775	4.592	2.100	25.182	50.171	62.879	53.354	53.548	0.075	9.098	0.0	73.389	41.080	50.899	98.555	99.250	99.992
Idiomarina_loihiensis_L2TR_genomic	4.739	4.735	0.0	0.088	0.090	0.073	0.118	3.414	1.685	1.726	1.725	0.019	0.326	0.0	4.085	1.563	3.092	47.133	75.847	88.923
Ignicoccus_hospitalis_KIN4_I_genomic	13.097	13.128	0.0	0.094	0.094	0.0	0.274	8.830	6.506	5.221	5.070	0.0	1.389	0.0	11.848	4.069	8.896	68.285	86.626	95.833
Ignicoccus_islandicus_DSM_13165_genomic	91.821	92.502	0.0	16.808	16.344	11.172	53.178	67.748	82.344	79.761	79.875	0.402	20.102	0.0	91.609	72.950	64.906	99.738	99.559	99.983
Ilumatobacter_coccineum_YM16_304_genomic	99.834	99.835	96.648	99.868	99.819	99.753	89.132	99.731	99.762	99.807	99.789	99.693	99.853	0.0	99.670	99.804	99.782	100.000	99.996	100.000
Ilyobacter_polytropus_DSM_2926_genomic	78.377	78.380	0.230	98.464	98.451	97.535	80.818	97.885	97.897	97.510	97.523	93.460	95.552	0.0	97.586	97.491	98.284	99.997	99.965	99.997
Jannaschia_sp_CCS1_genomic	83.582	83.812	0.0	10.634	10.325	5.763	39.957	60.817	75.345	62.382	62.434	0.175	11.018	0.0	81.088	47.305	54.095	99.461	99.582	99.997
KCH3_S1_contigs	42.799	43.388	1.976	52.984	49.867	45.288	16.940	42.120	46.627	24.272	23.838	25.533	28.602	0.0	33.883	25.494	28.118	99.948	99.640	99.955
KH11J01_S12_contigs	66.695	66.656	0.0	3.810	3.715	1.437	19.107	43.481	56.886	40.323	40.205	0.002	6.121	0.0	61.213	26.592	44.983	97.245	94.379	99.134
Kangiella_geojedonensis_strain_YCS_5_genomic	94.006	94.015	0.172	99.467	99.432	99.249	96.527	99.345	99.347	99.104	99.125	96.869	98.342	0.0	99.104	99.217	99.169	100.000	99.983	100.000
Kangiella_koreensis_DSM_16069_genomic	83.983	84.237	0.0	9.451	9.065	5.521	36.405	57.387	72.606	63.663	63.711	0.098	9.523	0.0	81.640	52.834	55.253	99.306	99.415	99.994
Kangiella_sediminilitoris_strain_KCTC_23892_genomic	35.763	35.955	0.0	0.278	0.278	0.062	2.252	19.138	21.194	15.650	15.536	0.0	2.649	0.0	32.632	11.336	23.921	88.772	94.894	99.171
Kosmotoga_olearia_TBF_1951_genomic	8.197	8.197	0.0	0.050	0.050	0.024	0.336	5.084	3.509	2.997	3.042	0.0	0.844	0.0	7.333	2.797	4.960	56.572	81.530	93.047
Kosmotoga_pacifica_strain_SLHLJ1_genomic	8.294	8.294	0.0	0.0	0.0	0.0	0.023	5.660	3.285	2.870	2.880	0.0	1.224	0.0	7.081	2.493	5.578	58.139	81.674	92.759
Krokinobacter_sp_4H_3_7_5_genomic	98.221	98.230	0.743	98.708	98.655	98.396	84.186	98.345	98.693	98.360	98.344	95.992	98.277	0.0	98.218	98.679	98.581	100.000	99.977	100.000
Kytococcus_sedentarius_DSM_20547_genomic	70.909	70.772	0.0	6.738	6.559	3.473	28.376	49.511	64.193	45.747	45.560	0.331	22.687	0.0	65.546	28.191	47.143	99.055	99.212	99.996
LAB19_S8_contigs	87.272	87.671	0.0	14.601	14.342	8.789	47.783	66.012	79.870	71.015	71.115	0.111	12.846	0.0	86.841	55.996	57.840	99.490	98.832	99.909
LF22_S6_contigs	49.175	48.093	0.0	8.556	8.234	5.049	30.037	30.741	41.694	37.590	37.768	0.423	4.684	0.0	45.233	31.218	29.548	94.869	97.300	99.799
Lacimicrobium_alkaliphilum_strain_KCTC_32984_genomic	49.983	49.966	0.0	0.815	0.788	0.279	5.869	27.625	33.431	27.022	26.856	0.002	5.424	0.0	45.975	20.727	35.249	93.927	96.866	99.816
Lacinutrix_sp_5H_3_7_4_genomic	98.672	98.681	2.925	99.252	99.222	98.592	85.694	98.810	98.856	98.559	98.637	97.101	98.814	0.0	98.166	98.092	98.762	99.999	99.984	99.999
Lactococcus_garvieae_ATCC_49156_genomic	39.723	42.214	0.0	3.236	2.940	1.721	15.188	24.319	33.321	28.733	28.993	0.096	3.828	0.0	39.013	24.212	23.959	61.833	77.171	89.334
Lactococcus_garvieae_Lg2_genomic	40.046	37.640	0.0	2.926	3.237	1.327	13.793	27.594	32.527	29.007	28.721	0.109	3.736	0.0	37.977	21.863	27.048	70.317	89.357	93.845
Leisingera_methylohalidivorans_DSM_14336_genomic	89.399	89.712	0.0	28.076	27.172	19.920	65.504	74.955	88.394	75.610	75.652	1.047	22.912	0.0	88.494	60.049	64.133	99.871	99.896	99.997
Leuconostoc_lactis_strain_WiKim40_genomic	69.716	69.940	0.0	3.342	3.241	1.330	17.011	43.703	53.408	46.480	46.524	0.196	6.049	0.0	67.103	37.183	46.667	97.804	98.015	99.944
Luteimonas_sp_JM171_genomic	98.703	98.742	0.0	94.535	94.110	92.538	96.146	98.162	99.684	98.341	98.422	44.199	81.471	0.0	99.350	93.148	99.527	99.993	99.990	99.999
MC2_S1_contigs	46.436	46.333	0.0	2.747	2.597	1.044	11.925	32.836	46.489	21.203	21.172	0.010	2.816	0.0	45.705	15.178	36.458	98.248	98.769	99.913
MC4_S2_contigs	13.401	12.513	0.075	4.651	4.624	2.697	5.348	9.663	14.165	6.120	6.240	0.583	1.979	0.0	11.242	5.857	11.104	99.607	98.806	99.766
MC7_S3_contigs	9.170	8.619	0.122	1.536	1.558	0.762	2.217	5.060	7.541	4.072	4.010	0.468	0.812	0.0	6.884	3.285	5.723	97.213	97.733	99.819
MC8_S4_contigs	2.639	2.634	0.0	0.008	0.010	0.012	0.086	1.883	1.485	0.624	0.600	0.0	0.230	0.0	2.149	0.457	1.660	50.976	77.182	89.633
MR17_77_S9_contigs	4.412	4.527	0.562	3.160	2.621	1.947	2.325	3.261	4.140	0.475	0.507	1.168	1.223	0.0	3.662	0.776	1.817	32.125	69.729	80.970
MR4_25_1B_S2_contigs	20.771	17.908	0.390	13.769	11.631	32.281	15.949	27.298	25.238	13.603	7.880	12.923	16.462	0.0	18.158	16.119	15.881	56.551	71.598	72.100
MR4_25_2A_1A_S4_contigs	20.130	19.783	0.414	6.150	22.484	15.212	18.181	9.261	9.595	21.384	19.492	16.190	22.534	0.0	16.368	13.178	9.779	50.422	43.471	55.858
MR4_25_2B_S6_contigs	19.214	20.614	0.277	32.293	23.394	9.933	15.697	16.232	13.257	18.311	6.780	16.986	13.006	0.0	17.006	18.513	13.023	71.285	73.291	71.148
MR4_64_2_S7_contigs	18.137	18.415	0.452	12.784	20.646	14.906	17.906	17.377	9.854	13.614	20.245	17.204	12.521	0.0	13.375	11.536	16.228	55.151	67.755	63.390
MR4_96_1_S3_contigs	18.935	19.843	0.387	14.440	12.226	20.575	5.486	13.523	11.721	15.261	20.303	18.479	17.348	0.0	20.117	24.678	22.693	66.077	59.789	66.922
MR4_96_2A_S5_contigs	20.348	20.460	0.290	20.259	9.316	6.747	19.214	16.506	30.242	18.257	24.935	19.621	18.439	0.0	15.049	16.061	22.269	39.971	53.385	59.940
Magnetococcus_marinus_MC_1_genomic	83.669	83.682	0.866	93.188	93.393	91.845	70.288	92.469	93.232	89.972	89.991	87.835	90.522	0.0	91.398	91.470	89.857	99.999	99.992	99.999
Magnetospira_sp_QH_2_genomic	97.691	97.690	21.167	98.397	98.359	97.103	30.098	97.522	97.612	96.860	96.916	96.976	98.340	0.0	96.969	97.147	98.202	100.000	99.987	100.000
Maribacter_sp_1_2014MBL_MicDiv_genomic	55.694	54.119	0.0	33.663	32.924	30.358	26.395	45.445	41.354	17.851	17.577	16.479	29.135	0.0	29.035	25.647	32.933	99.998	99.976	99.999
Maribacter_sp_HTCC2170_genomic	73.222	73.217	0.0	4.184	4.100	2.365	22.503	47.229	59.884	48.544	48.692	0.055	7.506	0.0	69.467	36.743	48.030	98.478	99.153	99.992
Maribacter_sp_MAR_2009_60_genomic	72.619	73.799	0.024	77.894	76.631	68.491	44.942	76.243	78.523	90.604	90.910	70.623	66.137	0.0	85.440	85.258	67.308	99.999	99.990	99.999
Maricaulis_maris_MCS10_genomic	43.022	42.983	0.0	0.790	0.779	0.311	4.782	26.497	30.181	21.179	21.151	0.0	2.579	0.0	38.469	15.362	27.539	92.520	96.389	99.728
Marinithermus_hydrothermalis_DSM_14884_genomic	96.807	96.766	0.290	99.111	99.069	97.498	90.373	97.754	97.749	97.335	97.366	95.400	99.479	0.0	97.269	97.448	98.413	99.998	99.987	99.998
Marinitoga_piezophila_KA3_genomic	80.288	86.032	0.0	23.868	23.624	17.468	56.903	61.206	75.677	64.359	65.509	0.818	13.846	0.0	78.642	48.137	60.098	98.715	99.744	99.993
Marinitoga_sp_1137_genomic	14.201	8.354	0.0	7.648	6.746	5.977	13.697	16.229	15.305	17.775	16.813	0.493	4.746	0.0	13.927	15.186	11.748	27.691	65.797	75.737
Marinobacter_adhaerens_HP15_genomic	8.391	7.375	0.0	0.943	1.023	0.618	1.464	7.505	5.740	4.898	4.814	0.075	1.015	0.0	7.675	3.903	5.788	75.634	88.587	97.794
Marinobacter_aquaeolei_VT8_genomic	93.290	93.351	0.026	73.560	72.705	66.922	87.007	87.913	93.362	89.256	89.304	19.007	41.517	0.0	92.923	85.868	90.735	99.993	99.944	99.998
Marinobacter_hydrocarbonoclasticus_ATCC_49840_genomic	0.590	0.541	0.0	0.652	0.370	0.925	0.250	0.771	0.464	0.444	0.512	0.474	0.783	0.0	0.494	1.025	0.518	15.422	52.013	60.587
Marinobacter_psychrophilus_strain_20041_genomic	13.113	12.942	0.0	0.703	0.694	0.347	2.279	10.845	10.856	5.267	5.341	0.019	1.964	0.0	12.772	4.269	9.538	97.178	98.617	99.983
Marinobacter_salarius_R9SW1_genomic	96.574	96.701	2.531	99.583	99.815	99.788	93.237	99.215	99.691	99.546	99.552	98.715	99.576	0.0	99.291	99.748	99.675	100.000	99.994	100.000
Marinobacter_similis_A3d10_genomic	98.625	98.620	0.0	98.105	97.814	97.472	97.250	98.470	99.322	98.128	98.109	77.536	81.530	0.0	99.007	98.233	99.532	100.000	99.986	100.000
Marinobacter_sp_BSs20148_genomic	98.705	98.893	0.013	98.119	97.845	97.041	93.045	97.460	99.198	99.022	99.018	87.919	81.326	0.0	99.030	98.982	97.568	99.999	99.978	99.999
Marinobacter_sp_CP1_genomic	83.235	83.997	0.036	25.616	24.542	17.625	61.414	63.848	80.640	68.853	68.922	1.417	50.668	0.0	80.660	58.757	58.546	99.746	99.800	99.996
Marinobacter_sp_Hb8_genomic	10.673	10.649	0.0	0.038	0.038	0.0	0.163	7.204	6.141	3.600	3.700	0.0	0.709	0.0	9.273	2.740	6.698	68.920	87.511	96.536
Marinobacterium_sp_ST58_10_genomic	94.499	94.681	0.0	38.528	37.437	29.228	76.841	80.566	92.029	86.006	86.092	1.928	15.298	0.0	93.799	75.104	76.862	99.926	99.965	99.999
Marinomonas_mediterranea_MMB_1_genomic	96.965	96.945	1.509	98.944	98.849	98.470	58.187	98.502	98.639	97.263	97.251	95.295	97.489	0.0	97.985	97.907	98.685	100.000	99.990	100.000
Marinomonas_posidonica_IVIA_Po_181_genomic	98.990	98.980	98.563	98.412	98.776	98.579	95.965	97.836	98.853	98.632	98.590	98.192	98.774	0.0	98.135	98.763	98.600	100.000	100.000	100.000
Marinomonas_sp_MWYL1_genomic	95.772	95.812	0.0	69.995	68.780	62.321	88.815	90.397	96.505	93.330	93.293	12.632	47.590	0.0	96.486	90.773	95.764	99.993	99.975	99.999
Marinovum_algicola_DG_898_genomic	2.086	2.072	0.0	0.091	0.102	0.094	0.183	1.734	1.096	0.831	0.913	0.039	0.237	0.0	1.460	0.736	1.074	40.664	72.345	84.920
Marivirga_tractuosa_DSM_4126_genomic	97.430	97.415	2.457	99.785	99.795	99.588	86.828	99.687	99.684	99.615	99.620	99.449	99.686	0.0	99.531	99.657	99.853	99.999	99.998	100.000
Mehyloceanibacter_caenitepidi_Gela4_genomic	99.941	99.938	60.534	99.873	99.978	99.844	67.039	99.843	99.848	99.747	99.761	99.741	99.949	0.0	99.741	99.822	99.958	100.000	99.997	100.000
Mesorhizobium_sp_B7_genomic	68.841	68.895	0.0	4.358	4.196	2.078	19.979	44.873	57.744	42.058	42.138	0.064	5.026	0.0	62.954	28.314	46.091	98.350	99.224	99.991
Methanocaldococcus_fervens_AG86_genomic	0.770	0.761	0.0	0.0	0.0	0.0	0.0	0.679	0.382	0.223	0.234	0.0	0.258	0.0	0.650	0.208	0.224	27.675	62.092	73.881
Methanocaldococcus_infernus_ME_genomic	0.471	0.471	0.0	0.0	0.0	0.0	0.0	0.521	0.296	0.168	0.188	0.0	0.144	0.0	0.486	0.184	0.278	17.404	54.444	63.880
Methanocaldococcus_jannaschii_DSM_2661_genomic	59.724	59.477	0.0	4.781	4.565	2.250	22.675	40.962	53.360	36.361	36.310	0.0	5.831	0.0	55.960	24.588	38.711	98.713	99.074	99.980
Methanocaldococcus_sp_FS406_22_genomic	8.934	8.858	0.0	0.029	0.0	0.0	0.334	6.831	6.894	3.408	3.320	0.0	1.172	0.0	8.094	2.639	6.010	74.500	87.521	97.581
Methanocaldococcus_sp_JH146_genomic	1.642	1.591	0.0	0.0	0.0	0.0	0.0	1.300	0.822	0.378	0.344	0.0	0.270	0.0	1.054	0.380	0.742	38.528	69.579	83.004
Methanocaldococcus_vulcanius_M7_genomic	99.060	99.090	0.0	98.102	98.076	97.807	95.961	98.524	99.198	98.725	98.758	91.968	88.943	0.0	98.363	98.709	99.267	99.995	99.940	99.995
Methanococcoides_methylutens_MM1_genomic	30.620	30.714	0.0	0.296	0.296	0.069	1.520	17.066	16.702	14.046	13.943	0.0	4.142	0.0	28.289	11.699	21.706	85.014	93.723	99.225
Methanococcus_aeolicus_Nankai_3_genomic	7.351	7.330	0.0	0.0	0.0	0.0	0.057	4.452	3.737	2.705	2.618	0.0	2.054	0.0	5.405	1.994	3.586	62.984	85.032	95.138
Methanococcus_maripaludis_C6_genomic	1.695	1.834	0.0	0.037	0.037	0.031	0.393	1.093	0.753	0.563	0.725	0.0	0.480	0.0	0.511	0.637	0.545	26.893	62.003	74.419
Methanococcus_maripaludis_C7_genomic	60.963	60.391	0.0	6.803	6.555	2.962	27.957	41.574	54.667	42.800	42.883	0.095	6.034	0.0	56.849	32.073	38.751	98.501	98.992	99.974
Methanococcus_maripaludis_S2_genomic	6.815	6.686	0.0	0.315	0.288	0.0	0.987	4.349	5.151	3.097	3.107	0.0	1.113	0.0	4.848	1.887	4.010	54.793	81.151	92.232
Methanococcus_maripaludis_X1_genomic	18.716	18.696	0.0	0.235	0.260	0.143	2.586	10.731	13.635	8.218	8.256	0.0	2.849	0.0	15.237	4.903	10.552	80.757	91.799	99.067
Methanococcus_vannielii_SB_genomic	0.778	0.753	0.0	0.0	0.0	0.0	0.047	0.558	0.252	0.347	0.356	0.0	0.160	0.0	0.565	0.304	0.549	18.576	55.263	64.865
Methanococcus_voltae_A3_genomic	37.407	37.337	0.0	1.420	1.420	0.517	5.159	23.176	26.991	17.576	17.680	0.0	4.837	0.0	31.969	12.809	24.074	90.239	95.704	99.696
Methanoculleus_marisnigri_JR1_genomic	66.880	66.663	0.0	30.730	29.666	21.941	69.322	77.277	89.391	84.186	84.218	1.154	50.537	0.0	93.000	72.782	71.383	99.910	99.903	99.997
Methanohalobium_evestigatum_Z_7303_genomic	0.661	0.661	0.0	0.0	0.0	0.0	0.036	0.578	0.191	0.237	0.237	0.0	0.246	0.0	0.454	0.272	0.447	19.589	55.846	65.485
Methanohalophilus_halophilus_strain_Z_7982_genomic	91.715	91.778	0.0	67.915	66.492	60.074	92.891	90.404	97.828	96.918	96.951	8.835	53.866	0.0	98.664	94.710	95.867	99.991	99.971	99.998
Methanoplanus_petrolearius_DSM_11571_genomic	2.245	2.245	0.0	0.0	0.0	0.0	0.0	1.851	0.619	0.623	0.617	0.0	0.480	0.0	1.768	0.506	1.302	37.692	70.773	82.873
Methanopyrus_kandleri_AV19_genomic	4.206	4.183	0.0	0.0	0.0	0.0	0.015	2.522	1.352	1.074	1.057	0.0	1.135	0.0	3.064	1.019	2.440	44.536	74.982	86.806
Methanosarcina_acetivorans_C2A_genomic	0.754	0.745	0.0	0.014	0.0	0.0	0.104	0.322	0.285	0.185	0.155	0.0	0.110	0.0	0.408	0.084	0.352	23.775	59.271	70.142
Methanosarcina_siciliae_C2J_genomic	3.136	3.003	0.221	0.104	0.166	0.132	3.883	0.450	0.324	0.175	0.222	0.109	0.236	0.0	0.350	0.243	0.397	21.803	59.011	69.378
Methanosarcina_siciliae_HI350_genomic	10.556	9.423	1.334	0.831	0.217	0.100	4.340	0.344	0.389	0.325	0.336	0.287	1.227	0.0	1.036	0.277	0.977	26.338	65.509	76.128
Methanosarcina_siciliae_T4_M_genomic	94.602	94.833	5.712	97.675	98.227	97.408	29.004	97.439	97.703	97.054	96.997	96.028	97.532	0.0	96.390	100.000	96.937	100.000	99.997	100.000
Methanosarcina_sp_MTP4_genomic	90.910	91.224	0.0	24.207	23.419	16.669	62.057	71.105	85.488	77.366	77.341	0.743	16.206	0.0	89.815	68.620	64.294	99.824	99.938	100.000
Methanosarcina_sp_WH1_genomic	13.820	13.793	0.014	0.241	0.241	0.163	0.501	7.418	8.061	3.414	3.535	0.125	0.977	0.0	10.816	2.469	9.322	77.056	90.663	98.394
Methanothermococcus_okinawensis_IH1_genomic	44.120	44.116	0.0	1.081	0.972	0.653	6.522	26.997	33.375	22.450	22.406	0.114	5.491	0.0	39.135	15.734	29.451	93.952	97.461	99.828
Methanotorris_igneus_Kol_5_genomic	41.619	41.635	0.0	0.830	0.818	0.370	5.885	27.096	30.997	21.416	21.720	0.100	4.308	0.0	37.851	14.158	28.083	93.496	97.824	99.841
Methylomonas_methanica_MC09_genomic	89.720	89.781	17.610	98.395	98.390	97.378	40.205	97.667	97.702	97.275	97.261	97.443	99.281	0.0	97.258	97.431	98.383	100.000	99.997	100.000
Methylophaga_sp_JAM1_genomic	3.036	3.022	0.0	0.027	0.027	0.030	0.079	2.029	1.147	0.910	0.925	0.0	0.343	0.0	2.513	0.776	2.183	39.604	70.668	83.636
Methylophaga_sp_JAM7_genomic	7.462	7.429	0.0	0.039	0.039	0.0	0.220	5.493	3.180	2.853	2.799	0.0	0.666	0.0	7.189	2.023	5.078	58.211	82.304	93.388
Methylophilales_bacterium_MBRSF5_genomic	40.371	41.077	1.845	0.093	78.537	62.929	21.625	0.005	21.280	9.612	9.638	34.345	27.189	0.0	28.694	46.059	54.064	34.053	54.456	71.140
Methylophilales_bacterium_MBRSG12_genomic	36.533	32.112	2.505	99.480	0.008	8.584	38.134	33.887	35.950	60.496	36.974	51.555	63.913	0.0	20.158	35.724	45.663	99.999	99.991	99.999
Methylophilales_bacterium_MBRSH7_genomic	38.295	41.222	2.059	0.118	21.021	28.096	8.873	65.719	42.452	29.250	52.655	13.209	8.544	0.0	50.663	17.775	0.0	99.999	99.978	100.000
Microbacterium_sp_LKL04_genomic	84.222	84.251	0.0	12.026	11.839	6.997	43.777	61.468	77.979	60.870	61.089	0.188	43.628	0.0	78.947	41.070	57.615	99.614	99.691	99.992
Micromonospora_krabiensis_strain_DSM_45344_genomic	32.395	32.307	0.0	0.706	0.689	0.224	3.878	21.724	26.985	12.730	12.665	0.028	2.544	0.0	26.108	7.920	19.169	92.690	96.700	99.821
Mollicutes_bacterium_Candidatus_Izimaplasma_HR1_genomic	99.010	99.012	3.558	99.842	99.842	99.788	91.705	99.800	99.801	99.704	99.660	99.678	99.905	0.0	99.794	99.741	99.862	99.990	99.992	99.999
Moorea_producens_JHB_genomic	91.889	91.916	0.0	35.659	34.472	26.244	72.101	74.801	88.124	82.046	82.028	1.866	18.688	0.0	91.219	77.513	70.512	99.656	99.958	99.999
Moorea_producens_PAL_8_15_08_1_genomic	0.152	0.130	0.0	0.023	0.018	0.008	0.014	0.212	0.135	0.059	0.051	0.001	0.165	0.0	0.193	0.096	0.166	7.264	39.408	44.769
Moritella_viscosa_06_09_139_genomic	13.411	14.156	5.195	3.694	4.567	3.793	9.305	11.204	12.577	5.823	5.319	6.394	8.072	0.0	10.247	7.208	7.565	93.823	99.366	99.981
Muricauda_lutaonensis_strain_CC_HSB_11_genomic	96.114	96.117	0.053	81.296	80.202	76.280	96.465	94.649	98.125	97.296	97.274	25.177	69.240	0.0	98.165	95.880	97.013	99.996	99.964	99.999
Muricauda_ruestringensis_DSM_13258_genomic	97.563	97.645	0.0	52.197	50.854	43.303	86.969	86.770	95.982	93.443	93.498	4.041	29.556	0.0	97.479	87.951	88.984	99.971	99.969	99.998
Mv130624_S1_contigs	18.055	15.621	8.584	13.285	12.789	10.745	11.842	8.478	5.855	10.319	9.111	11.062	12.453	0.0	12.794	15.999	10.563	80.121	84.302	85.893
Mv2528_S2_contigs	22.875	18.088	9.778	19.745	14.592	12.145	5.943	8.741	20.834	9.336	12.903	13.398	12.115	0.0	14.138	20.342	15.028	75.568	86.749	91.972
Mv3632_S3_contigs	18.857	24.032	10.688	14.924	22.413	19.307	8.209	20.101	14.671	30.427	26.980	21.367	25.759	0.0	18.230	24.905	16.662	91.961	82.993	85.389
Mv5450_S4_contigs	13.818	16.139	8.056	4.238	3.758	4.662	12.643	9.909	9.294	5.346	5.272	3.471	3.174	0.0	11.566	5.389	9.857	99.119	98.169	99.751
MvHd14_S5_contigs	14.637	14.942	7.973	10.871	9.833	12.815	4.595	12.735	11.022	14.983	12.814	13.973	13.020	0.0	8.792	9.411	12.716	51.455	64.109	77.557
MvHd15_S6_contigs	18.513	15.458	8.714	11.609	17.334	15.517	9.078	11.743	11.747	17.113	16.229	10.245	7.791	0.0	16.415	14.164	9.514	42.812	52.680	45.192
MvHd17_S7_contigs	19.819	18.782	8.953	14.963	13.359	14.470	11.933	11.560	11.232	11.015	15.554	11.568	11.981	0.0	13.208	7.364	13.307	34.146	51.678	70.098
Mycobacterium_chelonae_CCUG_47445_genomic	15.716	15.716	0.0	0.057	0.057	0.010	0.265	9.590	7.650	5.572	5.657	0.0	2.035	0.0	13.317	4.192	9.760	72.831	88.243	97.279
Mycobacterium_chubuense_NBB4_genomic	1.405	1.372	0.0	0.0	0.0	0.0	0.004	1.039	0.512	0.390	0.355	0.0	0.261	0.0	0.893	0.370	0.658	27.781	62.745	74.231
Mycobacterium_rhodesiae_NBB3_genomic	0.088	0.084	0.0	0.0	0.0	0.0	0.0	0.076	0.017	0.041	0.025	0.0	0.016	0.0	0.049	0.033	0.046	5.428	34.665	39.091
Myroides_profundi_D25_genomic	13.303	13.291	0.0	0.073	0.073	0.043	0.267	8.287	6.013	4.616	4.676	0.038	0.833	0.0	11.654	3.584	8.387	69.689	87.061	96.689
Myxococcus_fulvus_HW_1_genomic	73.018	72.992	0.0	6.298	6.070	3.188	26.599	50.699	63.706	47.613	47.722	0.334	9.184	0.0	67.889	31.346	49.103	98.809	99.452	99.996
NML_S2_contigs	16.729	16.724	1.736	5.196	1.804	1.220	4.720	12.870	11.529	4.351	4.961	1.015	6.377	0.0	14.982	3.568	6.368	97.699	97.342	99.674
Nanoarchaeum_equitans_Kin4_M_genomic	89.612	89.613	0.0	99.927	99.927	99.941	99.918	99.996	99.941	99.962	99.962	98.547	95.810	0.0	99.767	99.912	99.931	99.996	99.933	99.996
Nanohaloarchaea_archaeon_SG9_genomic	99.758	99.778	0.0	82.853	81.781	78.242	96.478	95.696	99.651	99.343	99.330	24.801	55.076	0.0	99.769	98.891	99.874	99.986	99.927	99.989
Nautilia_profundicola_AmH_genomic	28.503	28.523	0.0	0.276	0.244	0.073	1.322	15.764	17.366	11.541	11.425	0.005	1.555	0.0	24.012	8.442	17.128	85.344	92.212	99.000
Neorickettsia_helminthoeca_str_Oregon_genomic	17.477	17.471	0.0	0.061	0.061	0.0	0.269	11.391	7.477	7.170	7.130	0.0	2.275	0.0	14.587	4.968	11.040	69.446	87.597	96.418
